date,time,strategy,action,symbol,strikePrice,price
24-Jun-2020,14:47,combination,Sell,CALL,10550,12
24-Jun-2020,14:47,stochastic,Buy,PUT,10500,177.6
24-Jun-2020,14:48,sma5,Sell,NIFTY,,10345.9
24-Jun-2020,14:48,bb1sd,Sell,NIFTY,,10345.9
24-Jun-2020,14:48,stochastic,Sell,NIFTY,,10345.9
24-Jun-2020,14:48,combination,Sell,NIFTY,,10345.9
24-Jun-2020,14:48,bb1sd,Sell,CALL,10550,11.55
24-Jun-2020,14:48,stochastic,Sell,CALL,10550,11.55
24-Jun-2020,14:48,combination,Sell,CALL,10550,11.55
24-Jun-2020,14:48,sma5,Buy,PUT,10500,181.35
24-Jun-2020,14:48,bb1sd,Buy,PUT,10500,181.35
24-Jun-2020,14:48,stochastic,Buy,PUT,10500,181.35
24-Jun-2020,14:48,combination,Buy,PUT,10500,181.35
24-Jun-2020,14:49,bb1sd,Sell,NIFTY,,10337.2
24-Jun-2020,14:49,stochastic,Sell,NIFTY,,10337.2
24-Jun-2020,14:49,combination,Sell,NIFTY,,10337.2
24-Jun-2020,14:49,stochastic,Sell,CALL,10550,11
24-Jun-2020,14:49,combination,Sell,CALL,10550,11
24-Jun-2020,14:49,bb1sd,Buy,PUT,10500,185.9
24-Jun-2020,14:49,stochastic,Buy,PUT,10500,185.9
24-Jun-2020,14:49,bb1sd,Sell,CALL,10550,11
24-Jun-2020,14:49,combination,Buy,PUT,10500,185.9
24-Jun-2020,14:50,bb1sd,Sell,NIFTY,,10323.5
24-Jun-2020,14:50,stochastic,Sell,NIFTY,,10323.5
24-Jun-2020,14:50,bb1sd,Sell,CALL,10550,9.45
24-Jun-2020,14:50,stochastic,Sell,CALL,10550,9.45
24-Jun-2020,14:50,combination,Sell,CALL,10550,9.45
24-Jun-2020,14:50,bb1sd,Buy,PUT,10500,196.65
24-Jun-2020,14:50,combination,Sell,NIFTY,,10323.5
24-Jun-2020,14:50,stochastic,Buy,PUT,10500,196.65
24-Jun-2020,14:50,combination,Buy,PUT,10500,196.65
24-Jun-2020,14:51,bb1sd,Sell,NIFTY,,10329.9
24-Jun-2020,14:51,stochastic,Sell,NIFTY,,10329.9
24-Jun-2020,14:51,combination,Sell,NIFTY,,10329.9
24-Jun-2020,14:51,bb1sd,Sell,CALL,10550,10.15
24-Jun-2020,14:51,stochastic,Sell,CALL,10550,10.15
24-Jun-2020,14:51,combination,Sell,CALL,10550,10.15
24-Jun-2020,14:51,bb1sd,Buy,PUT,10500,194.5
24-Jun-2020,14:51,stochastic,Buy,PUT,10500,194.5
24-Jun-2020,14:51,combination,Buy,PUT,10500,194.5
24-Jun-2020,14:52,bb1sd,Sell,NIFTY,,10327.5
24-Jun-2020,14:52,stochastic,Sell,NIFTY,,10327.5
24-Jun-2020,14:52,combination,Sell,NIFTY,,10327.5
24-Jun-2020,14:52,sma5,Sell,CALL,10550,9.85
24-Jun-2020,14:52,bb1sd,Sell,CALL,10550,9.85
24-Jun-2020,14:52,stochastic,Sell,CALL,10550,9.85
24-Jun-2020,14:52,combination,Sell,CALL,10550,9.85
24-Jun-2020,14:52,bb1sd,Buy,PUT,10500,197.2
24-Jun-2020,14:52,stochastic,Buy,PUT,10500,197.2
24-Jun-2020,14:52,combination,Buy,PUT,10500,197.2
24-Jun-2020,14:53,sma5,Sell,NIFTY,,10316.55
24-Jun-2020,14:53,bb1sd,Sell,NIFTY,,10316.55
24-Jun-2020,14:53,combination,Sell,NIFTY,,10316.55
24-Jun-2020,14:53,bb1sd,Sell,CALL,10550,8.8
24-Jun-2020,14:53,stochastic,Sell,CALL,10550,8.8
24-Jun-2020,14:53,combination,Sell,CALL,10550,8.8
24-Jun-2020,14:53,bb1sd,Buy,PUT,10500,205.8
24-Jun-2020,14:53,stochastic,Buy,PUT,10500,205.8
24-Jun-2020,14:53,stochastic,Sell,NIFTY,,10316.55
24-Jun-2020,14:53,combination,Buy,PUT,10500,205.8
24-Jun-2020,14:54,bb1sd,Sell,NIFTY,,10312.55
24-Jun-2020,14:54,stochastic,Sell,NIFTY,,10312.55
24-Jun-2020,14:54,combination,Sell,NIFTY,,10312.55
24-Jun-2020,14:54,bb1sd,Sell,CALL,10550,8.4
24-Jun-2020,14:54,stochastic,Sell,CALL,10550,8.4
24-Jun-2020,14:54,combination,Sell,CALL,10550,8.4
24-Jun-2020,14:54,bb1sd,Buy,PUT,10500,206.3
24-Jun-2020,14:54,stochastic,Buy,PUT,10500,206.3
24-Jun-2020,14:54,combination,Buy,PUT,10500,206.3
24-Jun-2020,14:55,bb1sd,Sell,NIFTY,,10317.05
24-Jun-2020,14:55,stochastic,Sell,NIFTY,,10317.05
24-Jun-2020,14:55,combination,Sell,NIFTY,,10317.05
24-Jun-2020,14:55,bb1sd,Sell,CALL,10550,8.85
24-Jun-2020,14:55,stochastic,Sell,CALL,10550,8.85
24-Jun-2020,14:55,combination,Sell,CALL,10550,8.85
24-Jun-2020,14:55,sma5,Sell,PUT,10500,200.3
24-Jun-2020,14:55,bb1sd,Buy,PUT,10500,200.3
24-Jun-2020,14:55,stochastic,Buy,PUT,10500,200.3
24-Jun-2020,14:55,combination,Buy,PUT,10500,200.3
24-Jun-2020,14:56,sma5,Buy,NIFTY,,10332.15
24-Jun-2020,14:56,sma5,Buy,CALL,10550,9.4
24-Jun-2020,14:56,bb1sd,Sell,CALL,10550,9.4
24-Jun-2020,14:56,stochastic,Sell,CALL,10550,9.4
24-Jun-2020,14:56,combination,Sell,CALL,10550,9.4
24-Jun-2020,14:56,sma5,Sell,PUT,10500,192.1
24-Jun-2020,14:57,sma20,Buy,NIFTY,,10345.05
24-Jun-2020,14:58,sma20,Sell,NIFTY,,10329.7
24-Jun-2020,14:59,sma5,Sell,CALL,10550,9.7
24-Jun-2020,14:59,sma5,Buy,PUT,10500,197.05
24-Jun-2020,15:01,sma5,Buy,NIFTY,,10338.25
24-Jun-2020,15:01,sma5,Buy,CALL,10550,10.55
24-Jun-2020,15:01,sma5,Sell,PUT,10500,190.95
24-Jun-2020,15:01,sma20,Buy,NIFTY,,10338.25
24-Jun-2020,15:02,sma5,Sell,NIFTY,,10321.5
24-Jun-2020,15:02,bb1sd,Sell,NIFTY,,10321.5
24-Jun-2020,15:02,sma20,Sell,NIFTY,,10321.5
24-Jun-2020,15:02,sma5,Sell,CALL,10550,9.55
24-Jun-2020,15:02,sma20,Sell,CALL,10550,9.55
24-Jun-2020,15:02,sma5,Buy,PUT,10500,204.05
24-Jun-2020,15:02,bb1sd,Buy,PUT,10500,204.05
24-Jun-2020,15:02,sma20,Buy,PUT,10500,204.05
24-Jun-2020,15:03,sma5,Buy,NIFTY,,10329.6
24-Jun-2020,15:03,sma5,Buy,CALL,10550,10.25
24-Jun-2020,15:03,sma20,Buy,CALL,10550,10.25
24-Jun-2020,15:03,sma5,Sell,PUT,10500,193.6
24-Jun-2020,15:04,sma5,Sell,NIFTY,,10320.65
24-Jun-2020,15:04,sma5,Sell,CALL,10550,9.95
24-Jun-2020,15:04,sma20,Sell,CALL,10550,9.95
24-Jun-2020,15:04,sma5,Buy,PUT,10500,201.05
24-Jun-2020,15:05,bb1sd,Sell,NIFTY,,10314.25
24-Jun-2020,15:05,bb1sd,Sell,CALL,10550,9
24-Jun-2020,15:06,bb1sd,Sell,CALL,10550,8.95
24-Jun-2020,15:06,sma5,Sell,PUT,10500,197
24-Jun-2020,15:06,sma5,Buy,NIFTY,,10321.25
24-Jun-2020,15:07,sma5,Sell,NIFTY,,10314.95
24-Jun-2020,15:07,bb1sd,Sell,NIFTY,,10314.95
24-Jun-2020,15:07,stochastic,Sell,NIFTY,,10314.95
24-Jun-2020,15:07,combination,Sell,NIFTY,,10314.95
24-Jun-2020,15:07,bb1sd,Sell,CALL,10550,8.75
24-Jun-2020,15:07,stochastic,Sell,CALL,10550,8.75
24-Jun-2020,15:07,combination,Sell,CALL,10550,8.75
24-Jun-2020,15:07,sma5,Buy,PUT,10500,204.1
24-Jun-2020,15:07,bb1sd,Buy,PUT,10500,204.1
24-Jun-2020,15:07,stochastic,Buy,PUT,10500,204.1
24-Jun-2020,15:07,combination,Buy,PUT,10500,204.1
24-Jun-2020,15:08,bb1sd,Sell,NIFTY,,10308.8
24-Jun-2020,15:08,stochastic,Sell,NIFTY,,10308.8
24-Jun-2020,15:08,combination,Sell,NIFTY,,10308.8
24-Jun-2020,15:08,bb1sd,Sell,CALL,10550,8.3
24-Jun-2020,15:08,stochastic,Sell,CALL,10550,8.3
24-Jun-2020,15:08,combination,Sell,CALL,10550,8.3
24-Jun-2020,15:08,bb1sd,Buy,PUT,10500,212
24-Jun-2020,15:08,bb2sd,Buy,PUT,10500,212
24-Jun-2020,15:08,stochastic,Buy,PUT,10500,212
24-Jun-2020,15:08,combination,Buy,PUT,10500,212
24-Jun-2020,15:09,bb1sd,Sell,NIFTY,,10312.85
24-Jun-2020,15:09,stochastic,Sell,NIFTY,,10312.85
24-Jun-2020,15:09,combination,Sell,NIFTY,,10312.85
24-Jun-2020,15:09,bb1sd,Sell,CALL,10550,8.4
24-Jun-2020,15:09,stochastic,Sell,CALL,10550,8.4
24-Jun-2020,15:09,combination,Sell,CALL,10550,8.4
24-Jun-2020,15:09,bb1sd,Buy,PUT,10500,206.5
24-Jun-2020,15:10,bb1sd,Sell,NIFTY,,10306.35
24-Jun-2020,15:10,stochastic,Sell,NIFTY,,10306.35
24-Jun-2020,15:10,combination,Sell,NIFTY,,10306.35
24-Jun-2020,15:10,sma5,Sell,CALL,10550,7.9
24-Jun-2020,15:10,bb1sd,Sell,CALL,10550,7.9
24-Jun-2020,15:10,bb2sd,Sell,CALL,10550,7.9
24-Jun-2020,15:10,stochastic,Sell,CALL,10550,7.9
24-Jun-2020,15:10,combination,Sell,CALL,10550,7.9
24-Jun-2020,15:10,sma5,Buy,PUT,10500,214
24-Jun-2020,15:10,bb1sd,Buy,PUT,10500,214
24-Jun-2020,15:10,bb2sd,Buy,PUT,10500,214
24-Jun-2020,15:10,stochastic,Buy,PUT,10500,214
24-Jun-2020,15:10,combination,Buy,PUT,10500,214
24-Jun-2020,15:11,bb1sd,Sell,NIFTY,,10299.25
24-Jun-2020,15:11,stochastic,Sell,NIFTY,,10299.25
24-Jun-2020,15:11,combination,Sell,NIFTY,,10299.25
24-Jun-2020,15:11,bb1sd,Sell,CALL,10550,7.55
24-Jun-2020,15:11,bb2sd,Sell,CALL,10550,7.55
24-Jun-2020,15:11,stochastic,Sell,CALL,10550,7.55
24-Jun-2020,15:11,combination,Sell,CALL,10550,7.55
24-Jun-2020,15:11,bb1sd,Buy,PUT,10500,217
24-Jun-2020,15:11,bb2sd,Buy,PUT,10500,217
24-Jun-2020,15:11,stochastic,Buy,PUT,10500,217
24-Jun-2020,15:11,combination,Buy,PUT,10500,217
24-Jun-2020,15:12,bb1sd,Sell,NIFTY,,10285.35
24-Jun-2020,15:12,bb2sd,Sell,NIFTY,,10285.35
24-Jun-2020,15:12,stochastic,Sell,NIFTY,,10285.35
24-Jun-2020,15:12,combination,Sell,NIFTY,,10285.35
24-Jun-2020,15:12,bb1sd,Sell,CALL,10550,7.2
24-Jun-2020,15:12,stochastic,Sell,CALL,10550,7.2
24-Jun-2020,15:12,combination,Sell,CALL,10550,7.2
24-Jun-2020,15:12,bb1sd,Buy,PUT,10500,230.7
24-Jun-2020,15:12,bb2sd,Buy,PUT,10500,230.7
24-Jun-2020,15:12,stochastic,Buy,PUT,10500,230.7
24-Jun-2020,15:12,combination,Buy,PUT,10500,230.7
24-Jun-2020,15:13,bb1sd,Sell,NIFTY,,10285.85
24-Jun-2020,15:13,bb2sd,Sell,NIFTY,,10285.85
24-Jun-2020,15:13,stochastic,Sell,NIFTY,,10285.85
24-Jun-2020,15:13,combination,Sell,NIFTY,,10285.85
24-Jun-2020,15:13,bb1sd,Sell,CALL,10550,6.75
24-Jun-2020,15:13,bb2sd,Sell,CALL,10550,6.75
24-Jun-2020,15:13,stochastic,Sell,CALL,10550,6.75
24-Jun-2020,15:13,combination,Sell,CALL,10550,6.75
24-Jun-2020,15:13,bb1sd,Buy,PUT,10500,230.5
24-Jun-2020,15:13,bb2sd,Buy,PUT,10500,230.5
24-Jun-2020,15:13,stochastic,Buy,PUT,10500,230.5
24-Jun-2020,15:13,combination,Buy,PUT,10500,230.5
24-Jun-2020,15:14,bb1sd,Sell,NIFTY,,10290.6
24-Jun-2020,15:14,stochastic,Sell,NIFTY,,10290.6
24-Jun-2020,15:14,combination,Sell,NIFTY,,10290.6
24-Jun-2020,15:14,bb1sd,Sell,CALL,10550,7
24-Jun-2020,15:14,bb2sd,Sell,CALL,10550,7
24-Jun-2020,15:14,stochastic,Sell,CALL,10550,7
24-Jun-2020,15:14,combination,Sell,CALL,10550,7
24-Jun-2020,15:14,bb1sd,Buy,PUT,10500,226.3
24-Jun-2020,15:14,stochastic,Buy,PUT,10500,226.3
24-Jun-2020,15:14,combination,Buy,PUT,10500,226.3
24-Jun-2020,15:15,sma5,Buy,NIFTY,,10302.25
24-Jun-2020,15:15,stochastic,Sell,CALL,10550,7.4
24-Jun-2020,15:15,combination,Sell,CALL,10550,7.4
24-Jun-2020,15:15,sma5,Sell,PUT,10500,219
24-Jun-2020,15:15,bb1sd,Buy,PUT,10500,219
24-Jun-2020,15:15,bb1sd,Sell,CALL,10550,7.4
24-Jun-2020,15:16,bb1sd,Sell,CALL,10550,7.55
