sampleCount, change, profit, count, value, avg
"22","5","24","22","155","7"
"22","5","25","22","157","7"
"22","5","26","20","137","6"
"22","5","27","20","127","6"
"22","5","28","18","127","7"
"22","5","29","18","145","8"
"22","5","30","16","145","9"
"22","5","31","14","134","9"
"22","5","32","14","129","9"
"22","5","33","14","144","10"
"22","5","34","16","125","7"
"22","5","35","16","130","8"
"22","5","36","16","122","7"
"22","5","37","16","122","7"
"22","5","38","16","111","6"
"22","5","39","16","113","7"
"22","5","40","16","105","6"
"22","10","10","50","141","2"
"22","10","11","48","165","3"
"22","10","12","42","139","3"
"22","10","13","38","135","3"
"22","10","14","36","168","4"
"22","10","15","30","124","4"
"22","10","16","28","119","4"
"22","10","17","28","124","4"
"22","10","18","28","135","4"
"22","10","19","26","142","5"
"22","10","20","26","137","5"
"22","10","21","26","137","5"
"22","10","22","22","138","6"
"22","10","23","22","146","6"
"22","10","24","22","146","6"
"22","10","25","20","125","6"
"22","10","26","20","139","6"
"22","10","27","14","127","9"
"22","10","28","14","127","9"
"22","10","29","16","110","6"
"22","10","30","16","102","6"
"22","10","31","16","106","6"
"22","10","32","16","121","7"
"22","10","33","16","116","7"
"22","10","34","16","121","7"
"22","10","35","16","125","7"
"22","10","36","16","131","8"
"22","10","37","16","129","8"
"22","10","38","16","114","7"
"22","10","39","16","114","7"
"22","10","40","16","131","8"
"22","15","10","44","139","3"
"22","15","11","40","154","3"
"22","15","12","30","136","4"
"22","15","13","30","136","4"
"22","15","14","28","161","5"
"22","15","15","26","146","5"
"22","15","16","24","144","6"
"22","15","17","24","141","5"
"22","15","18","24","142","5"
"22","15","19","22","102","4"
"22","15","20","22","91","4"
"22","15","21","22","91","4"
"22","15","22","18","94","5"
"22","15","23","18","93","5"
"22","15","24","18","95","5"
"22","15","25","18","100","5"
"22","15","26","18","100","5"
"22","15","27","18","98","5"
"22","15","28","16","101","6"
"22","15","29","16","110","6"
"22","15","30","16","108","6"
"22","15","31","16","108","6"
"22","15","32","16","114","7"
"22","15","33","16","114","7"
"22","15","34","16","123","7"
"22","15","35","16","123","7"
"22","15","36","16","107","6"
"22","15","37","16","115","7"
"22","15","38","16","104","6"
"22","15","39","10","105","10"
"22","15","40","10","105","10"
"22","20","10","40","108","2"
"22","20","11","38","107","2"
"22","20","12","28","97","3"
"22","20","13","26","76","2"
"22","20","14","24","84","3"
"22","20","15","24","77","3"
"22","20","16","20","96","4"
"22","20","17","22","118","5"
"22","20","18","20","121","6"
"22","20","19","20","76","3"
"22","20","20","20","62","3"
"22","20","21","20","62","3"
"22","20","22","16","68","4"
"22","20","23","16","74","4"
"22","20","24","16","71","4"
"22","20","25","16","74","4"
"22","20","26","16","74","4"
"22","20","27","16","68","4"
"22","20","28","14","72","5"
"22","20","29","14","70","5"
"22","20","30","14","75","5"
"22","20","31","14","75","5"
"22","20","32","10","73","7"
"22","20","33","10","87","8"
"22","20","34","10","87","8"
"22","20","35","10","87","8"
"22","20","36","10","90","9"
"22","20","37","10","96","9"
"22","20","38","10","93","9"
"22","20","39","10","93","9"
"22","20","40","8","114","14"
"22","25","10","32","85","2"
"22","25","11","32","84","2"
"22","25","12","24","87","3"
"22","25","13","22","67","3"
"22","25","14","20","75","3"
"22","25","15","20","75","3"
"22","25","16","16","79","4"
"22","25","17","18","114","6"
"22","25","18","16","102","6"
"22","25","19","16","99","6"
"22","25","20","14","83","5"
"22","25","21","14","85","6"
"22","25","22","14","90","6"
"22","25","23","14","96","6"
"22","25","24","14","100","7"
"22","25","25","14","100","7"
"22","25","26","14","100","7"
"22","25","27","14","97","6"
"22","25","28","10","75","7"
"22","25","29","10","75","7"
"22","25","30","10","75","7"
"22","25","31","10","69","6"
"22","25","32","10","71","7"
"22","25","33","10","71","7"
"22","25","34","10","83","8"
"22","25","35","10","83","8"
"22","25","36","10","87","8"
"22","25","37","10","93","9"
"22","25","38","10","93","9"
"22","25","39","8","110","13"
"22","25","40","8","110","13"
"22","30","10","20","35","1"
"22","30","11","24","47","1"
"22","30","12","20","76","3"
"22","30","13","18","69","3"
"22","30","14","16","77","4"
"22","30","15","16","77","4"
"22","30","16","16","77","4"
"22","30","17","16","47","2"
"22","30","18","16","49","3"
"22","30","19","16","46","2"
"22","30","20","14","22","1"
"22","30","21","14","25","1"
"22","30","22","14","29","2"
"22","30","23","14","35","2"
"22","30","24","14","28","2"
"22","30","25","12","43","3"
"22","30","26","12","43","3"
"22","30","27","12","41","3"
"22","30","28","12","41","3"
"22","30","29","12","36","3"
"22","30","30","12","36","3"
"22","30","31","12","18","1"
"22","30","32","10","53","5"
"22","30","33","10","56","5"
"22","30","34","10","57","5"
"22","30","35","8","57","7"
"22","30","36","8","61","7"
"22","30","37","8","61","7"
"22","30","38","8","60","7"
"22","30","39","6","112","18"
"22","30","40","6","112","18"
"22","35","10","18","14","0"
"22","35","11","20","13","0"
"22","35","12","18","29","1"
"22","35","13","18","33","1"
"22","35","14","14","17","1"
"22","35","15","14","17","1"
"22","35","16","14","15","1"
"22","35","17","14","20","1"
"22","35","18","14","16","1"
"22","35","19","14","16","1"
"22","35","20","14","19","1"
"22","35","21","14","22","1"
"22","35","22","12","47","3"
"22","35","23","12","50","4"
"22","35","24","10","27","2"
"22","35","25","10","12","1"
"22","35","26","10","12","1"
"22","35","27","10","12","1"
"22","35","28","10","5","0"
"22","35","29","10","5","0"
"22","35","30","10","5","0"
"22","35","31","10","-13","-2"
"22","35","32","10","-10","-1"
"22","35","33","10","-15","-2"
"22","35","34","10","-15","-2"
"22","35","35","10","-15","-2"
"22","35","36","8","82","10"
"22","35","37","8","68","8"
"22","35","38","8","67","8"
"22","35","39","8","66","8"
"22","35","40","8","64","8"
"22","40","10","12","30","2"
"22","40","11","12","30","2"
"22","40","12","10","50","5"
"22","40","13","10","54","5"
"22","40","14","10","54","5"
"22","40","15","10","49","4"
"22","40","16","10","49","4"
"22","40","17","10","57","5"
"22","40","18","10","59","5"
"22","40","19","10","61","6"
"22","40","20","8","52","6"
"22","40","21","8","57","7"
"22","40","22","8","57","7"
"22","40","23","8","57","7"
"22","40","24","8","39","4"
"22","40","25","8","25","3"
"22","40","26","8","25","3"
"22","40","27","8","25","3"
"22","40","28","8","29","3"
"22","40","29","8","50","6"
"22","40","30","6","25","4"
"22","40","31","6","25","4"
"22","40","32","6","31","5"
"22","40","33","6","31","5"
"22","40","34","6","31","5"
"22","40","35","6","31","5"
"22","40","36","6","33","5"
"22","40","37","6","33","5"
"22","40","38","6","40","6"
"22","40","39","6","40","6"
"22","40","40","6","40","6"
"23","5","10","52","175","3"
"23","5","11","50","156","3"
"23","5","12","42","155","3"
"23","5","13","38","146","3"
"23","5","14","38","159","4"
"23","5","15","32","114","3"
"23","5","16","30","105","3"
"23","5","17","30","106","3"
"23","5","18","28","134","4"
"23","5","19","28","115","4"
"23","5","20","28","106","3"
"23","5","21","26","126","4"
"23","5","22","20","121","6"
"23","5","23","22","143","6"
"23","5","24","22","143","6"
"23","5","25","20","145","7"
"23","5","26","18","117","6"
"23","5","27","18","115","6"
"23","5","28","18","118","6"
"23","5","29","14","139","9"
"23","5","30","16","144","9"
"23","5","31","14","133","9"
"23","5","32","14","128","9"
"23","5","33","16","97","6"
"23","5","34","16","99","6"
"23","5","35","14","98","7"
"23","5","36","16","111","6"
"23","5","37","14","111","7"
"23","5","38","14","111","7"
"23","5","39","14","113","8"
"23","5","40","14","115","8"
"23","10","10","50","158","3"
"23","10","11","48","163","3"
"23","10","12","40","165","4"
"23","10","13","36","161","4"
"23","10","14","36","166","4"
"23","10","15","30","122","4"
"23","10","16","28","115","4"
"23","10","17","28","122","4"
"23","10","18","26","161","6"
"23","10","19","26","145","5"
"23","10","20","26","135","5"
"23","10","21","26","135","5"
"23","10","22","22","137","6"
"23","10","23","22","144","6"
"23","10","24","20","124","6"
"23","10","25","20","123","6"
"23","10","26","20","137","6"
"23","10","27","14","126","9"
"23","10","28","14","126","9"
"23","10","29","16","110","6"
"23","10","30","16","104","6"
"23","10","31","16","104","6"
"23","10","32","16","119","7"
"23","10","33","16","119","7"
"23","10","34","16","127","7"
"23","10","35","16","127","7"
"23","10","36","16","129","8"
"23","10","37","16","128","8"
"23","10","38","16","112","7"
"23","10","39","16","118","7"
"23","10","40","16","120","7"
"23","15","10","46","148","3"
"23","15","11","40","153","3"
"23","15","12","30","135","4"
"23","15","13","30","135","4"
"23","15","14","28","160","5"
"23","15","15","26","145","5"
"23","15","16","24","143","5"
"23","15","17","24","141","5"
"23","15","18","24","141","5"
"23","15","19","22","101","4"
"23","15","20","22","91","4"
"23","15","21","22","91","4"
"23","15","22","18","93","5"
"23","15","23","18","92","5"
"23","15","24","18","100","5"
"23","15","25","18","100","5"
"23","15","26","18","100","5"
"23","15","27","18","97","5"
"23","15","28","16","101","6"
"23","15","29","16","110","6"
"23","15","30","16","107","6"
"23","15","31","16","107","6"
"23","15","32","16","113","7"
"23","15","33","16","113","7"
"23","15","34","16","119","7"
"23","15","35","16","119","7"
"23","15","36","16","110","6"
"23","15","37","16","114","7"
"23","15","38","16","103","6"
"23","15","39","10","105","10"
"23","15","40","10","105","10"
"23","20","10","32","93","2"
"23","20","11","38","126","3"
"23","20","12","28","100","3"
"23","20","13","28","97","3"
"23","20","14","26","59","2"
"23","20","15","26","61","2"
"23","20","16","24","82","3"
"23","20","17","24","82","3"
"23","20","18","22","91","4"
"23","20","19","22","85","3"
"23","20","20","18","84","4"
"23","20","21","18","84","4"
"23","20","22","18","99","5"
"23","20","23","18","89","4"
"23","20","24","18","89","4"
"23","20","25","16","92","5"
"23","20","26","16","93","5"
"23","20","27","16","87","5"
"23","20","28","16","99","6"
"23","20","29","16","96","6"
"23","20","30","18","108","6"
"23","20","31","16","108","6"
"23","20","32","12","106","8"
"23","20","33","12","120","10"
"23","20","34","12","97","8"
"23","20","35","12","101","8"
"23","20","36","12","117","9"
"23","20","37","12","117","9"
"23","20","38","12","114","9"
"23","20","39","12","108","9"
"23","20","40","8","114","14"
"23","25","10","28","81","2"
"23","25","11","32","90","2"
"23","25","12","24","92","3"
"23","25","13","24","92","3"
"23","25","14","22","63","2"
"23","25","15","22","63","2"
"23","25","16","20","85","4"
"23","25","17","20","85","4"
"23","25","18","18","86","4"
"23","25","19","18","83","4"
"23","25","20","14","77","5"
"23","25","21","14","80","5"
"23","25","22","14","95","6"
"23","25","23","14","87","6"
"23","25","24","14","91","6"
"23","25","25","12","91","7"
"23","25","26","12","91","7"
"23","25","27","12","88","7"
"23","25","28","10","69","6"
"23","25","29","10","69","6"
"23","25","30","10","69","6"
"23","25","31","10","69","6"
"23","25","32","10","72","7"
"23","25","33","10","72","7"
"23","25","34","10","83","8"
"23","25","35","10","83","8"
"23","25","36","10","87","8"
"23","25","37","10","78","7"
"23","25","38","10","78","7"
"23","25","39","8","110","13"
"23","25","40","8","110","13"
"23","30","10","24","56","2"
"23","30","11","26","88","3"
"23","30","12","22","92","4"
"23","30","13","20","90","4"
"23","30","14","18","98","5"
"23","30","15","18","98","5"
"23","30","16","18","100","5"
"23","30","17","16","100","6"
"23","30","18","16","99","6"
"23","30","19","16","96","6"
"23","30","20","14","70","5"
"23","30","21","14","73","5"
"23","30","22","14","39","2"
"23","30","23","14","38","2"
"23","30","24","14","33","2"
"23","30","25","12","33","2"
"23","30","26","12","33","2"
"23","30","27","12","33","2"
"23","30","28","12","33","2"
"23","30","29","12","32","2"
"23","30","30","12","38","3"
"23","30","31","10","70","7"
"23","30","32","10","73","7"
"23","30","33","8","113","14"
"23","30","34","8","113","14"
"23","30","35","8","113","14"
"23","30","36","8","112","14"
"23","30","37","8","112","14"
"23","30","38","8","114","14"
"23","30","39","6","103","17"
"23","30","40","6","103","17"
"23","35","10","24","43","1"
"23","35","11","24","48","2"
"23","35","12","18","32","1"
"23","35","13","18","34","1"
"23","35","14","16","42","2"
"23","35","15","16","40","2"
"23","35","16","14","18","1"
"23","35","17","14","21","1"
"23","35","18","14","23","1"
"23","35","19","14","17","1"
"23","35","20","14","20","1"
"23","35","21","14","26","1"
"23","35","22","14","34","2"
"23","35","23","14","36","2"
"23","35","24","12","21","1"
"23","35","25","10","13","1"
"23","35","26","10","6","0"
"23","35","27","10","6","0"
"23","35","28","10","6","0"
"23","35","29","10","6","0"
"23","35","30","12","12","1"
"23","35","31","10","-12","-2"
"23","35","32","10","-10","-1"
"23","35","33","10","56","5"
"23","35","34","10","51","5"
"23","35","35","10","63","6"
"23","35","36","10","69","6"
"23","35","37","8","69","8"
"23","35","38","8","69","8"
"23","35","39","8","68","8"
"23","35","40","8","67","8"
"23","40","10","16","32","2"
"23","40","11","16","29","1"
"23","40","12","12","35","2"
"23","40","13","12","41","3"
"23","40","14","10","12","1"
"23","40","15","8","38","4"
"23","40","16","8","38","4"
"23","40","17","8","38","4"
"23","40","18","8","40","5"
"23","40","19","8","40","5"
"23","40","20","8","43","5"
"23","40","21","8","47","5"
"23","40","22","8","55","6"
"23","40","23","8","55","6"
"23","40","24","8","37","4"
"23","40","25","8","28","3"
"23","40","26","8","28","3"
"23","40","27","8","28","3"
"23","40","28","8","28","3"
"23","40","29","8","28","3"
"23","40","30","8","49","6"
"23","40","31","6","29","4"
"23","40","32","6","29","4"
"23","40","33","6","29","4"
"23","40","34","6","29","4"
"23","40","35","6","29","4"
"23","40","36","6","35","5"
"23","40","37","6","35","5"
"23","40","38","6","38","6"
"23","40","39","6","38","6"
"23","40","40","6","41","6"
"24","5","10","52","172","3"
"24","5","11","50","149","2"
"24","5","12","40","142","3"
"24","5","13","38","143","3"
"24","5","14","38","156","4"
"24","5","15","32","114","3"
"24","5","16","30","102","3"
"24","5","17","30","103","3"
"24","5","18","28","131","4"
"24","5","19","28","114","4"
"24","5","20","28","103","3"
"24","5","21","28","115","4"
"24","5","22","20","119","5"
"24","5","23","22","141","6"
"24","5","24","22","141","6"
"24","5","25","22","152","6"
"24","5","26","18","119","6"
"24","5","27","18","113","6"
"24","5","28","14","133","9"
"24","5","29","14","138","9"
"24","5","30","16","143","8"
"24","5","31","14","132","9"
"24","5","32","16","95","5"
"24","5","33","16","95","5"
"24","5","34","16","97","6"
"24","5","35","14","96","6"
"24","5","36","16","110","6"
"24","5","37","14","110","7"
"24","5","38","14","109","7"
"24","5","39","14","121","8"
"24","5","40","14","114","8"
"24","10","10","52","190","3"
"24","10","11","50","168","3"
"24","10","12","40","159","3"
"24","10","13","36","154","4"
"24","10","14","36","161","4"
"24","10","15","30","119","3"
"24","10","16","28","122","4"
"24","10","17","28","130","4"
"24","10","18","26","157","6"
"24","10","19","26","141","5"
"24","10","20","26","131","5"
"24","10","21","24","112","4"
"24","10","22","22","117","5"
"24","10","23","22","132","6"
"24","10","24","20","112","5"
"24","10","25","18","106","5"
"24","10","26","18","103","5"
"24","10","27","18","107","5"
"24","10","28","16","104","6"
"24","10","29","16","106","6"
"24","10","30","16","100","6"
"24","10","31","16","100","6"
"24","10","32","16","111","6"
"24","10","33","16","125","7"
"24","10","34","16","133","8"
"24","10","35","16","133","8"
"24","10","36","16","125","7"
"24","10","37","16","123","7"
"24","10","38","16","108","6"
"24","10","39","16","114","7"
"24","10","40","16","116","7"
"24","15","10","48","157","3"
"24","15","11","40","157","3"
"24","15","12","34","143","4"
"24","15","13","32","146","4"
"24","15","14","30","172","5"
"24","15","15","28","157","5"
"24","15","16","26","158","6"
"24","15","17","26","162","6"
"24","15","18","26","182","7"
"24","15","19","24","118","4"
"24","15","20","24","108","4"
"24","15","21","22","89","4"
"24","15","22","20","95","4"
"24","15","23","20","101","5"
"24","15","24","20","103","5"
"24","15","25","18","97","5"
"24","15","26","16","88","5"
"24","15","27","16","91","5"
"24","15","28","16","100","6"
"24","15","29","16","106","6"
"24","15","30","18","99","5"
"24","15","31","16","98","6"
"24","15","32","16","108","6"
"24","15","33","16","122","7"
"24","15","34","16","100","6"
"24","15","35","16","103","6"
"24","15","36","16","117","7"
"24","15","37","16","117","7"
"24","15","38","16","117","7"
"24","15","39","16","111","6"
"24","15","40","14","100","7"
"24","20","10","42","119","2"
"24","20","11","40","104","2"
"24","20","12","30","103","3"
"24","20","13","30","101","3"
"24","20","14","28","79","2"
"24","20","15","26","62","2"
"24","20","16","22","75","3"
"24","20","17","22","75","3"
"24","20","18","22","97","4"
"24","20","19","22","92","4"
"24","20","20","22","87","3"
"24","20","21","22","84","3"
"24","20","22","18","98","5"
"24","20","23","18","91","5"
"24","20","24","18","90","5"
"24","20","25","16","90","5"
"24","20","26","16","91","5"
"24","20","27","16","89","5"
"24","20","28","16","95","5"
"24","20","29","16","98","6"
"24","20","30","18","110","6"
"24","20","31","16","109","6"
"24","20","32","12","106","8"
"24","20","33","12","120","10"
"24","20","34","12","97","8"
"24","20","35","12","101","8"
"24","20","36","12","117","9"
"24","20","37","12","117","9"
"24","20","38","12","114","9"
"24","20","39","12","108","9"
"24","20","40","8","114","14"
"24","25","10","38","72","1"
"24","25","11","36","62","1"
"24","25","12","26","57","2"
"24","25","13","26","57","2"
"24","25","14","24","72","3"
"24","25","15","22","52","2"
"24","25","16","18","71","3"
"24","25","17","18","71","3"
"24","25","18","18","71","3"
"24","25","19","18","91","5"
"24","25","20","18","81","4"
"24","25","21","18","83","4"
"24","25","22","14","91","6"
"24","25","23","14","98","7"
"24","25","24","14","102","7"
"24","25","25","14","102","7"
"24","25","26","14","102","7"
"24","25","27","14","99","7"
"24","25","28","12","80","6"
"24","25","29","10","69","6"
"24","25","30","10","77","7"
"24","25","31","10","71","7"
"24","25","32","10","73","7"
"24","25","33","10","73","7"
"24","25","34","10","85","8"
"24","25","35","10","85","8"
"24","25","36","10","89","8"
"24","25","37","10","89","8"
"24","25","38","10","89","8"
"24","25","39","8","109","13"
"24","25","40","8","109","13"
"24","30","10","32","39","1"
"24","30","11","30","68","2"
"24","30","12","24","68","2"
"24","30","13","22","67","3"
"24","30","14","20","75","3"
"24","30","15","20","75","3"
"24","30","16","20","78","3"
"24","30","17","16","82","5"
"24","30","18","14","73","5"
"24","30","19","14","77","5"
"24","30","20","14","66","4"
"24","30","21","14","72","5"
"24","30","22","14","35","2"
"24","30","23","14","38","2"
"24","30","24","14","27","1"
"24","30","25","12","41","3"
"24","30","26","12","41","3"
"24","30","27","12","41","3"
"24","30","28","12","41","3"
"24","30","29","12","40","3"
"24","30","30","14","46","3"
"24","30","31","12","43","3"
"24","30","32","10","81","8"
"24","30","33","10","81","8"
"24","30","34","10","81","8"
"24","30","35","10","81","8"
"24","30","36","10","72","7"
"24","30","37","10","72","7"
"24","30","38","8","114","14"
"24","30","39","6","103","17"
"24","30","40","6","103","17"
"24","35","10","24","64","2"
"24","35","11","24","70","2"
"24","35","12","20","76","3"
"24","35","13","18","73","4"
"24","35","14","16","81","5"
"24","35","15","16","79","4"
"24","35","16","16","79","4"
"24","35","17","14","33","2"
"24","35","18","14","32","2"
"24","35","19","14","32","2"
"24","35","20","12","38","3"
"24","35","21","12","49","4"
"24","35","22","12","49","4"
"24","35","23","12","44","3"
"24","35","24","12","44","3"
"24","35","25","12","30","2"
"24","35","26","12","30","2"
"24","35","27","12","30","2"
"24","35","28","12","30","2"
"24","35","29","12","51","4"
"24","35","30","12","33","2"
"24","35","31","10","69","6"
"24","35","32","10","68","6"
"24","35","33","10","69","6"
"24","35","34","10","58","5"
"24","35","35","10","58","5"
"24","35","36","8","85","10"
"24","35","37","8","70","8"
"24","35","38","8","69","8"
"24","35","39","8","67","8"
"24","35","40","8","67","8"
"24","40","10","18","14","0"
"24","40","11","18","14","0"
"24","40","12","14","17","1"
"24","40","13","14","21","1"
"24","40","14","14","21","1"
"24","40","15","12","30","2"
"24","40","16","14","24","1"
"24","40","17","14","33","2"
"24","40","18","10","69","6"
"24","40","19","10","71","7"
"24","40","20","8","56","7"
"24","40","21","8","53","6"
"24","40","22","8","53","6"
"24","40","23","8","53","6"
"24","40","24","8","35","4"
"24","40","25","8","41","5"
"24","40","26","8","2","0"
"24","40","27","8","2","0"
"24","40","28","8","6","0"
"24","40","29","8","6","0"
"24","40","30","8","6","0"
"24","40","31","8","8","1"
"24","40","32","8","14","1"
"24","40","33","8","17","2"
"24","40","34","8","17","2"
"24","40","35","8","17","2"
"24","40","36","6","45","7"
"24","40","37","6","45","7"
"24","40","38","6","50","8"
"24","40","39","6","50","8"
"24","40","40","6","50","8"
"25","5","10","52","150","2"
"25","5","11","50","172","3"
"25","5","12","44","145","3"
"25","5","13","38","129","3"
"25","5","14","36","163","4"
"25","5","15","30","120","4"
"25","5","16","28","115","4"
"25","5","17","28","121","4"
"25","5","18","28","149","5"
"25","5","19","26","133","5"
"25","5","20","26","128","4"
"25","5","21","26","139","5"
"25","5","22","22","141","6"
"25","5","23","22","148","6"
"25","5","24","22","148","6"
"25","5","25","20","126","6"
"25","5","26","18","119","6"
"25","5","27","18","110","6"
"25","5","28","14","130","9"
"25","5","29","14","135","9"
"25","5","30","16","141","8"
"25","5","31","14","132","9"
"25","5","32","16","123","7"
"25","5","33","16","118","7"
"25","5","34","16","95","5"
"25","5","35","16","102","6"
"25","5","36","16","120","7"
"25","5","37","16","119","7"
"25","5","38","16","114","7"
"25","5","39","16","117","7"
"25","5","40","14","106","7"
"25","10","10","52","184","3"
"25","10","11","50","163","3"
"25","10","12","40","156","3"
"25","10","13","36","151","4"
"25","10","14","36","158","4"
"25","10","15","30","113","3"
"25","10","16","28","117","4"
"25","10","17","28","124","4"
"25","10","18","26","180","6"
"25","10","19","26","141","5"
"25","10","20","26","131","5"
"25","10","21","24","112","4"
"25","10","22","22","117","5"
"25","10","23","22","131","5"
"25","10","24","20","106","5"
"25","10","25","18","100","5"
"25","10","26","16","91","5"
"25","10","27","16","94","5"
"25","10","28","16","100","6"
"25","10","29","16","102","6"
"25","10","30","18","102","5"
"25","10","31","16","101","6"
"25","10","32","16","110","6"
"25","10","33","16","125","7"
"25","10","34","16","105","6"
"25","10","35","16","108","6"
"25","10","36","16","122","7"
"25","10","37","16","121","7"
"25","10","38","16","115","7"
"25","10","39","16","116","7"
"25","10","40","14","103","7"
"25","15","10","48","161","3"
"25","15","11","42","133","3"
"25","15","12","30","130","4"
"25","15","13","30","130","4"
"25","15","14","30","140","4"
"25","15","15","28","102","3"
"25","15","16","26","101","3"
"25","15","17","26","98","3"
"25","15","18","24","164","6"
"25","15","19","22","101","4"
"25","15","20","22","90","4"
"25","15","21","22","90","4"
"25","15","22","18","93","5"
"25","15","23","18","92","5"
"25","15","24","18","94","5"
"25","15","25","18","94","5"
"25","15","26","16","87","5"
"25","15","27","16","85","5"
"25","15","28","16","96","6"
"25","15","29","16","105","6"
"25","15","30","18","110","6"
"25","15","31","16","109","6"
"25","15","32","16","113","7"
"25","15","33","16","113","7"
"25","15","34","16","90","5"
"25","15","35","16","94","5"
"25","15","36","16","108","6"
"25","15","37","16","108","6"
"25","15","38","16","108","6"
"25","15","39","10","102","10"
"25","15","40","10","102","10"
"25","20","10","44","157","3"
"25","20","11","40","132","3"
"25","20","12","30","134","4"
"25","20","13","30","133","4"
"25","20","14","28","152","5"
"25","20","15","26","135","5"
"25","20","16","22","116","5"
"25","20","17","22","116","5"
"25","20","18","22","145","6"
"25","20","19","22","97","4"
"25","20","20","22","90","4"
"25","20","21","22","90","4"
"25","20","22","18","93","5"
"25","20","23","18","93","5"
"25","20","24","18","93","5"
"25","20","25","14","118","8"
"25","20","26","14","118","8"
"25","20","27","14","121","8"
"25","20","28","14","127","9"
"25","20","29","14","131","9"
"25","20","30","16","143","8"
"25","20","31","14","142","10"
"25","20","32","12","105","8"
"25","20","33","12","119","9"
"25","20","34","12","100","8"
"25","20","35","12","100","8"
"25","20","36","12","117","9"
"25","20","37","12","117","9"
"25","20","38","12","114","9"
"25","20","39","10","103","10"
"25","20","40","8","114","14"
"25","25","10","38","70","1"
"25","25","11","36","60","1"
"25","25","12","26","62","2"
"25","25","13","24","43","1"
"25","25","14","22","50","2"
"25","25","15","22","50","2"
"25","25","16","18","70","3"
"25","25","17","20","91","4"
"25","25","18","18","92","5"
"25","25","19","18","89","4"
"25","25","20","18","79","4"
"25","25","21","18","81","4"
"25","25","22","14","90","6"
"25","25","23","14","96","6"
"25","25","24","14","100","7"
"25","25","25","14","100","7"
"25","25","26","14","100","7"
"25","25","27","14","97","6"
"25","25","28","10","75","7"
"25","25","29","10","75","7"
"25","25","30","10","75","7"
"25","25","31","10","69","6"
"25","25","32","10","71","7"
"25","25","33","10","71","7"
"25","25","34","10","83","8"
"25","25","35","10","83","8"
"25","25","36","10","87","8"
"25","25","37","10","93","9"
"25","25","38","10","93","9"
"25","25","39","8","110","13"
"25","25","40","8","110","13"
"25","30","10","32","77","2"
"25","30","11","28","92","3"
"25","30","12","22","93","4"
"25","30","13","20","96","4"
"25","30","14","18","104","5"
"25","30","15","18","104","5"
"25","30","16","18","107","5"
"25","30","17","18","114","6"
"25","30","18","16","105","6"
"25","30","19","16","105","6"
"25","30","20","16","98","6"
"25","30","21","16","109","6"
"25","30","22","16","46","2"
"25","30","23","14","37","2"
"25","30","24","14","26","1"
"25","30","25","12","40","3"
"25","30","26","12","40","3"
"25","30","27","12","40","3"
"25","30","28","12","40","3"
"25","30","29","14","46","3"
"25","30","30","12","44","3"
"25","30","31","12","42","3"
"25","30","32","10","80","8"
"25","30","33","10","80","8"
"25","30","34","10","80","8"
"25","30","35","10","80","8"
"25","30","36","10","72","7"
"25","30","37","10","72","7"
"25","30","38","8","114","14"
"25","30","39","6","103","17"
"25","30","40","6","103","17"
"25","35","10","28","64","2"
"25","35","11","26","57","2"
"25","35","12","22","83","3"
"25","35","13","20","90","4"
"25","35","14","18","97","5"
"25","35","15","18","97","5"
"25","35","16","18","97","5"
"25","35","17","16","68","4"
"25","35","18","16","67","4"
"25","35","19","16","64","4"
"25","35","20","16","49","3"
"25","35","21","16","60","3"
"25","35","22","16","42","2"
"25","35","23","14","33","2"
"25","35","24","14","27","1"
"25","35","25","12","41","3"
"25","35","26","12","41","3"
"25","35","27","12","40","3"
"25","35","28","12","40","3"
"25","35","29","14","42","3"
"25","35","30","12","33","2"
"25","35","31","12","33","2"
"25","35","32","10","72","7"
"25","35","33","10","72","7"
"25","35","34","10","60","6"
"25","35","35","10","59","5"
"25","35","36","10","78","7"
"25","35","37","10","78","7"
"25","35","38","10","77","7"
"25","35","39","8","116","14"
"25","35","40","8","109","13"
"25","40","10","20","33","1"
"25","40","11","20","30","1"
"25","40","12","16","45","2"
"25","40","13","14","25","1"
"25","40","14","14","11","0"
"25","40","15","12","42","3"
"25","40","16","12","42","3"
"25","40","17","12","42","3"
"25","40","18","12","44","3"
"25","40","19","12","45","3"
"25","40","20","12","54","4"
"25","40","21","12","66","5"
"25","40","22","12","48","4"
"25","40","23","12","48","4"
"25","40","24","12","48","4"
"25","40","25","8","28","3"
"25","40","26","8","28","3"
"25","40","27","8","28","3"
"25","40","28","8","28","3"
"25","40","29","10","34","3"
"25","40","30","8","9","1"
"25","40","31","8","14","1"
"25","40","32","8","14","1"
"25","40","33","8","14","1"
"25","40","34","8","14","1"
"25","40","35","8","14","1"
"25","40","36","8","20","2"
"25","40","37","8","20","2"
"25","40","38","8","23","2"
"25","40","39","8","23","2"
"25","40","40","8","25","3"
"26","5","10","52","150","2"
"26","5","11","50","171","3"
"26","5","12","44","144","3"
"26","5","13","38","128","3"
"26","5","14","36","162","4"
"26","5","15","30","120","4"
"26","5","16","28","114","4"
"26","5","17","28","120","4"
"26","5","18","28","149","5"
"26","5","19","26","132","5"
"26","5","20","26","127","4"
"26","5","21","26","138","5"
"26","5","22","22","140","6"
"26","5","23","22","147","6"
"26","5","24","22","147","6"
"26","5","25","18","118","6"
"26","5","26","18","118","6"
"26","5","27","18","115","6"
"26","5","28","14","130","9"
