trend,macd,rsi,bollinger,ltt,ltp
Sideways,DOWN,NEUTRAL,neutral,1739175313,23345.85
Sideways,DOWN,NEUTRAL,neutral,1739175314,23346.05
Sideways,DOWN,NEUTRAL,neutral,1739175314,23342.55
Sideways,DOWN,NEUTRAL,neutral,1739175315,23343.15
Sideways,DOWN,NEUTRAL,neutral,1739175315,23344.10
Sideways,DOWN,NEUTRAL,neutral,1739175316,23344.20
Sideways,DOWN,NEUTRAL,neutral,1739175316,23344.55
Sideways,DOWN,NEUTRAL,neutral,1739175317,23342.85
Sideways,DOWN,NEUTRAL,neutral,1739175317,23343.45
Sideways,DOWN,NEUTRAL,neutral,1739175318,23344.25
Sideways,DOWN,NEUTRAL,neutral,1739175318,23343.75
Sideways,DOWN,NEUTRAL,neutral,1739175319,23344.50
Sideways,DOWN,NEUTRAL,neutral,1739175319,23344.30
Sideways,DOWN,NEUTRAL,neutral,1739175320,23344.85
Sideways,DOWN,NEUTRAL,neutral,1739175320,23344.25
Sideways,DOWN,NEUTRAL,neutral,1739175321,23344.70
Sideways,DOWN,NEUTRAL,neutral,1739175321,23344.55
Sideways,DOWN,NEUTRAL,neutral,1739175322,23344.95
Sideways,DOWN,NEUTRAL,neutral,1739175322,23345.30
Sideways,DOWN,NEUTRAL,neutral,1739175323,23347.20
Sideways,DOWN,NEUTRAL,neutral,1739175323,23346.20
Sideways,DOWN,NEUTRAL,neutral,1739175324,23347.60
Sideways,DOWN,NEUTRAL,neutral,1739175324,23344.85
Sideways,DOWN,NEUTRAL,neutral,1739175325,23349.05
Sideways,DOWN,NEUTRAL,neutral,1739175325,23348.05
Sideways,DOWN,NEUTRAL,neutral,1739175326,23348.45
Sideways,DOWN,NEUTRAL,neutral,1739175326,23349.00
Sideways,DOWN,NEUTRAL,neutral,1739175327,23348.10
Sideways,DOWN,NEUTRAL,neutral,1739175327,23347.70
Sideways,DOWN,NEUTRAL,neutral,1739175328,23348.05
Sideways,DOWN,NEUTRAL,neutral,1739175328,23347.65
Sideways,DOWN,NEUTRAL,neutral,1739175329,23348.30
Sideways,DOWN,NEUTRAL,neutral,1739175329,23348.25
Sideways,DOWN,NEUTRAL,neutral,1739175330,23348.20
Sideways,DOWN,NEUTRAL,neutral,1739175330,23348.00
Sideways,DOWN,NEUTRAL,neutral,1739175331,23347.75
Sideways,DOWN,NEUTRAL,neutral,1739175331,23348.05
Sideways,DOWN,NEUTRAL,neutral,1739175332,23348.95
Sideways,DOWN,NEUTRAL,neutral,1739175332,23349.40
Sideways,DOWN,NEUTRAL,neutral,1739175333,23349.35
Sideways,DOWN,NEUTRAL,neutral,1739175333,23348.55
Sideways,DOWN,NEUTRAL,neutral,1739175334,23348.95
Sideways,DOWN,NEUTRAL,neutral,1739175334,23349.40
Sideways,DOWN,NEUTRAL,neutral,1739175335,23350.00
Sideways,DOWN,NEUTRAL,neutral,1739175335,23350.65
Sideways,DOWN,NEUTRAL,neutral,1739175336,23351.25
Sideways,DOWN,NEUTRAL,neutral,1739175336,23351.35
Sideways,DOWN,NEUTRAL,neutral,1739175337,23351.65
Sideways,DOWN,NEUTRAL,neutral,1739175337,23351.50
Sideways,DOWN,NEUTRAL,neutral,1739175338,23350.10
Sideways,DOWN,NEUTRAL,neutral,1739175339,23350.70
Sideways,DOWN,NEUTRAL,neutral,1739175339,23350.30
Sideways,DOWN,NEUTRAL,neutral,1739175340,23349.30
Sideways,DOWN,NEUTRAL,neutral,1739175340,23350.50
Sideways,DOWN,NEUTRAL,neutral,1739175341,23350.25
Sideways,DOWN,NEUTRAL,neutral,1739175341,23350.50
Sideways,DOWN,NEUTRAL,neutral,1739175342,23351.00
Sideways,DOWN,NEUTRAL,neutral,1739175342,23350.90
Sideways,DOWN,NEUTRAL,neutral,1739175343,23351.05
Sideways,DOWN,NEUTRAL,neutral,1739175343,23350.90
Sideways,DOWN,NEUTRAL,neutral,1739175344,23350.25
Sideways,DOWN,NEUTRAL,neutral,1739175344,23348.45
Sideways,DOWN,NEUTRAL,neutral,1739175345,23349.65
Sideways,DOWN,NEUTRAL,neutral,1739175345,23349.85
Sideways,DOWN,NEUTRAL,neutral,1739175346,23349.75
Sideways,DOWN,NEUTRAL,neutral,1739175346,23349.45
Sideways,DOWN,NEUTRAL,neutral,1739175347,23347.55
Sideways,DOWN,NEUTRAL,neutral,1739175347,23348.95
Sideways,DOWN,NEUTRAL,neutral,1739175348,23348.80
Sideways,DOWN,NEUTRAL,neutral,1739175348,23349.20
Sideways,DOWN,NEUTRAL,neutral,1739175349,23350.50
Sideways,DOWN,NEUTRAL,neutral,1739175349,23350.80
Sideways,DOWN,NEUTRAL,neutral,1739175350,23350.50
Sideways,DOWN,NEUTRAL,neutral,1739175350,23350.80
Sideways,DOWN,NEUTRAL,neutral,1739175351,23350.50
Sideways,DOWN,NEUTRAL,neutral,1739175351,23351.50
Sideways,DOWN,NEUTRAL,neutral,1739175352,23351.15
Sideways,DOWN,NEUTRAL,neutral,1739175352,23350.55
Sideways,DOWN,NEUTRAL,neutral,1739175353,23350.15
Sideways,DOWN,NEUTRAL,neutral,1739175354,23351.20
Sideways,DOWN,NEUTRAL,neutral,1739175354,23348.65
Sideways,DOWN,NEUTRAL,neutral,1739175355,23349.15
Sideways,DOWN,NEUTRAL,neutral,1739175355,23348.85
Sideways,DOWN,NEUTRAL,neutral,1739175356,23349.40
Sideways,DOWN,NEUTRAL,neutral,1739175357,23350.45
Sideways,DOWN,NEUTRAL,neutral,1739175357,23348.50
Sideways,DOWN,NEUTRAL,neutral,1739175358,23348.80
Sideways,DOWN,NEUTRAL,neutral,1739175358,23348.95
Sideways,DOWN,NEUTRAL,neutral,1739175359,23348.45
Sideways,DOWN,NEUTRAL,neutral,1739175359,23348.10
Sideways,DOWN,NEUTRAL,neutral,1739175360,23348.30
Sideways,DOWN,NEUTRAL,neutral,1739175360,23348.80
Sideways,DOWN,NEUTRAL,neutral,1739175361,23348.85
Sideways,DOWN,NEUTRAL,neutral,1739175361,23350.00
Sideways,DOWN,NEUTRAL,neutral,1739175362,23350.15
Sideways,DOWN,NEUTRAL,neutral,1739175362,23349.90
Sideways,DOWN,NEUTRAL,neutral,1739175363,23350.30
Sideways,DOWN,NEUTRAL,neutral,1739175363,23349.50
Sideways,DOWN,NEUTRAL,neutral,1739175364,23350.35
Sideways,DOWN,NEUTRAL,neutral,1739175364,23347.60
Sideways,DOWN,NEUTRAL,neutral,1739175365,23348.70
Sideways,DOWN,NEUTRAL,neutral,1739175365,23349.35
Sideways,DOWN,NEUTRAL,neutral,1739175366,23349.65
Sideways,DOWN,NEUTRAL,neutral,1739175366,23349.30
Sideways,DOWN,NEUTRAL,neutral,1739175367,23351.20
Sideways,DOWN,NEUTRAL,neutral,1739175367,23351.35
Sideways,DOWN,NEUTRAL,neutral,1739175368,23350.85
Sideways,DOWN,NEUTRAL,neutral,1739175368,23350.95
Sideways,DOWN,NEUTRAL,neutral,1739175369,23351.00
Sideways,DOWN,NEUTRAL,neutral,1739175369,23350.05
Sideways,DOWN,NEUTRAL,neutral,1739175370,23350.10
Sideways,DOWN,NEUTRAL,neutral,1739175370,23350.05
Sideways,DOWN,NEUTRAL,neutral,1739175371,23350.45
Sideways,DOWN,NEUTRAL,neutral,1739175371,23349.60
Sideways,DOWN,NEUTRAL,neutral,1739175372,23350.50
Sideways,DOWN,NEUTRAL,neutral,1739175372,23349.80
Sideways,DOWN,NEUTRAL,neutral,1739175373,23351.15
Sideways,DOWN,NEUTRAL,neutral,1739175373,23350.85
Sideways,DOWN,NEUTRAL,neutral,1739175374,23350.40
Sideways,DOWN,NEUTRAL,neutral,1739175374,23347.30
Sideways,DOWN,NEUTRAL,neutral,1739175375,23348.85
Sideways,DOWN,NEUTRAL,neutral,1739175375,23349.65
Sideways,DOWN,NEUTRAL,neutral,1739175376,23349.40
Sideways,DOWN,NEUTRAL,neutral,1739175376,23351.35
Sideways,DOWN,NEUTRAL,neutral,1739175377,23346.80
Sideways,DOWN,NEUTRAL,neutral,1739175377,23347.20
Sideways,DOWN,NEUTRAL,neutral,1739175378,23347.75
Sideways,DOWN,NEUTRAL,neutral,1739175378,23348.05
Sideways,DOWN,NEUTRAL,neutral,1739175379,23347.65
Sideways,DOWN,NEUTRAL,neutral,1739175379,23348.20
Sideways,DOWN,NEUTRAL,neutral,1739175380,23348.50
Sideways,DOWN,NEUTRAL,neutral,1739175380,23349.00
Sideways,DOWN,NEUTRAL,neutral,1739175381,23350.60
Sideways,DOWN,NEUTRAL,neutral,1739175381,23349.80
Sideways,DOWN,NEUTRAL,neutral,1739175382,23349.30
Sideways,DOWN,NEUTRAL,neutral,1739175382,23348.70
Sideways,DOWN,NEUTRAL,neutral,1739175383,23349.00
Sideways,DOWN,NEUTRAL,neutral,1739175383,23349.05
Sideways,DOWN,NEUTRAL,neutral,1739175384,23348.70
Sideways,DOWN,NEUTRAL,neutral,1739175384,23347.10
Sideways,DOWN,NEUTRAL,neutral,1739175385,23349.20
Sideways,DOWN,NEUTRAL,neutral,1739175385,23347.65
Sideways,DOWN,NEUTRAL,neutral,1739175386,23348.55
Sideways,DOWN,NEUTRAL,neutral,1739175386,23349.05
Sideways,DOWN,NEUTRAL,neutral,1739175387,23348.95
Sideways,DOWN,NEUTRAL,neutral,1739175387,23347.90
Sideways,DOWN,NEUTRAL,neutral,1739175388,23348.30
Sideways,DOWN,NEUTRAL,neutral,1739175388,23348.50
Sideways,DOWN,NEUTRAL,neutral,1739175389,23347.35
Sideways,DOWN,NEUTRAL,neutral,1739175390,23347.90
Sideways,DOWN,NEUTRAL,neutral,1739175390,23346.65
Sideways,DOWN,NEUTRAL,neutral,1739175391,23346.45
Sideways,DOWN,NEUTRAL,neutral,1739175391,23346.00
Sideways,DOWN,NEUTRAL,neutral,1739175392,23346.25
Sideways,DOWN,NEUTRAL,neutral,1739175392,23346.05
Sideways,DOWN,NEUTRAL,neutral,1739175393,23346.00
Sideways,DOWN,NEUTRAL,neutral,1739175393,23346.50
Sideways,DOWN,NEUTRAL,neutral,1739175394,23346.45
Sideways,DOWN,NEUTRAL,neutral,1739175394,23343.90
Sideways,DOWN,NEUTRAL,neutral,1739175395,23343.55
Sideways,DOWN,NEUTRAL,neutral,1739175395,23344.20
Sideways,DOWN,NEUTRAL,neutral,1739175396,23345.25
Sideways,DOWN,NEUTRAL,neutral,1739175396,23345.80
Sideways,DOWN,NEUTRAL,neutral,1739175397,23346.30
Sideways,DOWN,NEUTRAL,neutral,1739175397,23346.60
Sideways,DOWN,NEUTRAL,neutral,1739175398,23346.25
Sideways,DOWN,NEUTRAL,neutral,1739175398,23345.80
Sideways,DOWN,NEUTRAL,neutral,1739175399,23346.25
Sideways,DOWN,NEUTRAL,neutral,1739175399,23346.20
Sideways,DOWN,NEUTRAL,neutral,1739175400,23346.10
Sideways,DOWN,NEUTRAL,neutral,1739175400,23346.30
Sideways,DOWN,NEUTRAL,neutral,1739175401,23345.90
Sideways,DOWN,NEUTRAL,neutral,1739175401,23345.30
Sideways,DOWN,NEUTRAL,neutral,1739175402,23346.35
Sideways,DOWN,NEUTRAL,neutral,1739175402,23345.95
Sideways,DOWN,NEUTRAL,neutral,1739175403,23346.05
Sideways,DOWN,NEUTRAL,neutral,1739175403,23345.75
Sideways,DOWN,NEUTRAL,neutral,1739175404,23346.10
Sideways,DOWN,NEUTRAL,neutral,1739175404,23343.60
Sideways,DOWN,NEUTRAL,neutral,1739175405,23345.30
Sideways,DOWN,NEUTRAL,neutral,1739175405,23345.20
Sideways,DOWN,NEUTRAL,neutral,1739175406,23344.85
Sideways,DOWN,NEUTRAL,neutral,1739175406,23345.45
Sideways,DOWN,NEUTRAL,neutral,1739175407,23343.30
Sideways,DOWN,NEUTRAL,neutral,1739175407,23346.20
Sideways,DOWN,NEUTRAL,neutral,1739175408,23345.95
Sideways,DOWN,NEUTRAL,neutral,1739175408,23345.85
Sideways,DOWN,NEUTRAL,neutral,1739175409,23345.80
Sideways,DOWN,NEUTRAL,neutral,1739175409,23345.70
Sideways,DOWN,NEUTRAL,neutral,1739175410,23345.80
Sideways,DOWN,NEUTRAL,neutral,1739175410,23345.95
Sideways,DOWN,NEUTRAL,neutral,1739175411,23346.05
Sideways,DOWN,NEUTRAL,neutral,1739175411,23345.40
Sideways,DOWN,NEUTRAL,neutral,1739175412,23345.65
Sideways,DOWN,NEUTRAL,neutral,1739175412,23345.90
Sideways,DOWN,NEUTRAL,neutral,1739175413,23345.65
Sideways,DOWN,NEUTRAL,neutral,1739175413,23345.85
Sideways,DOWN,NEUTRAL,neutral,1739175414,23345.60
Sideways,DOWN,NEUTRAL,neutral,1739175414,23343.00
Sideways,DOWN,NEUTRAL,neutral,1739175415,23343.30
Sideways,DOWN,NEUTRAL,neutral,1739175415,23343.85
Sideways,DOWN,NEUTRAL,neutral,1739175416,23345.50
Sideways,DOWN,NEUTRAL,neutral,1739175416,23345.45
Sideways,DOWN,NEUTRAL,neutral,1739175417,23345.20
Sideways,DOWN,NEUTRAL,neutral,1739175417,23345.70
Sideways,DOWN,NEUTRAL,neutral,1739175418,23345.35
Sideways,DOWN,NEUTRAL,neutral,1739175418,23345.10
Sideways,DOWN,NEUTRAL,neutral,1739175419,23344.95
Sideways,DOWN,NEUTRAL,neutral,1739175419,23345.45
Sideways,DOWN,NEUTRAL,neutral,1739175420,23344.95
Sideways,DOWN,NEUTRAL,neutral,1739175420,23344.40
Sideways,DOWN,NEUTRAL,neutral,1739175421,23344.45
Sideways,DOWN,NEUTRAL,neutral,1739175421,23344.50
Sideways,DOWN,NEUTRAL,neutral,1739175422,23344.60
Sideways,DOWN,NEUTRAL,neutral,1739175422,23344.70
Sideways,DOWN,NEUTRAL,neutral,1739175423,23344.50
Sideways,DOWN,NEUTRAL,neutral,1739175423,23344.75
Sideways,DOWN,NEUTRAL,neutral,1739175424,23344.70
Sideways,DOWN,NEUTRAL,neutral,1739175424,23342.20
Sideways,DOWN,NEUTRAL,neutral,1739175425,23343.05
Sideways,DOWN,NEUTRAL,neutral,1739175425,23343.00
Sideways,DOWN,NEUTRAL,neutral,1739175426,23344.15
Sideways,DOWN,NEUTRAL,neutral,1739175426,23343.85
Sideways,DOWN,NEUTRAL,neutral,1739175427,23344.55
Sideways,DOWN,NEUTRAL,neutral,1739175427,23345.65
Sideways,DOWN,NEUTRAL,neutral,1739175428,23345.00
Sideways,DOWN,NEUTRAL,neutral,1739175428,23343.85
Sideways,DOWN,NEUTRAL,neutral,1739175429,23344.45
Sideways,DOWN,NEUTRAL,neutral,1739175429,23344.10
Sideways,DOWN,NEUTRAL,neutral,1739175430,23344.25
Sideways,DOWN,NEUTRAL,neutral,1739175430,23344.75
Sideways,DOWN,NEUTRAL,neutral,1739175431,23344.40
Sideways,DOWN,NEUTRAL,neutral,1739175432,23345.05
Sideways,DOWN,NEUTRAL,neutral,1739175432,23345.35
Sideways,DOWN,NEUTRAL,neutral,1739175433,23344.80
Sideways,DOWN,NEUTRAL,neutral,1739175433,23344.40
Sideways,DOWN,NEUTRAL,neutral,1739175434,23344.80
Sideways,DOWN,NEUTRAL,neutral,1739175434,23343.10
Sideways,DOWN,NEUTRAL,neutral,1739175435,23343.55
Sideways,DOWN,NEUTRAL,neutral,1739175435,23343.30
Sideways,DOWN,NEUTRAL,neutral,1739175436,23344.15
Sideways,DOWN,NEUTRAL,neutral,1739175436,23344.25
Sideways,DOWN,NEUTRAL,neutral,1739175437,23342.30
Sideways,DOWN,NEUTRAL,neutral,1739175437,23345.30
Sideways,DOWN,NEUTRAL,neutral,1739175438,23344.55
Sideways,DOWN,NEUTRAL,neutral,1739175438,23345.20
Sideways,DOWN,NEUTRAL,up,1739175439,23345.25
Sideways,DOWN,NEUTRAL,neutral,1739175439,23345.00
Sideways,DOWN,NEUTRAL,neutral,1739175440,23344.85
Sideways,DOWN,NEUTRAL,neutral,1739175440,23344.75
Sideways,DOWN,NEUTRAL,neutral,1739175441,23344.55
Sideways,DOWN,NEUTRAL,neutral,1739175441,23344.70
Sideways,DOWN,NEUTRAL,neutral,1739175442,23344.65
Sideways,DOWN,NEUTRAL,neutral,1739175442,23344.90
Sideways,DOWN,NEUTRAL,neutral,1739175443,23344.45
Sideways,DOWN,NEUTRAL,neutral,1739175443,23344.00
Sideways,DOWN,NEUTRAL,neutral,1739175444,23343.85
Sideways,DOWN,NEUTRAL,neutral,1739175444,23342.45
Sideways,DOWN,NEUTRAL,neutral,1739175445,23345.00
Sideways,DOWN,NEUTRAL,neutral,1739175445,23344.30
Sideways,DOWN,NEUTRAL,neutral,1739175446,23344.15
Sideways,DOWN,NEUTRAL,neutral,1739175446,23344.45
Sideways,DOWN,NEUTRAL,neutral,1739175447,23344.50
Sideways,DOWN,NEUTRAL,neutral,1739175447,23345.45
Sideways,DOWN,NEUTRAL,neutral,1739175448,23344.95
Sideways,DOWN,NEUTRAL,neutral,1739175448,23346.00
Sideways,DOWN,NEUTRAL,neutral,1739175449,23346.50
Sideways,DOWN,NEUTRAL,neutral,1739175449,23346.60
Sideways,DOWN,NEUTRAL,neutral,1739175450,23347.10
Sideways,DOWN,NEUTRAL,neutral,1739175450,23346.85
Sideways,DOWN,NEUTRAL,neutral,1739175451,23346.75
Sideways,DOWN,NEUTRAL,neutral,1739175451,23347.25
Sideways,DOWN,NEUTRAL,neutral,1739175452,23347.15
Sideways,DOWN,NEUTRAL,neutral,1739175452,23347.10
Sideways,DOWN,NEUTRAL,neutral,1739175453,23347.95
Sideways,DOWN,NEUTRAL,neutral,1739175453,23347.15
Sideways,DOWN,NEUTRAL,neutral,1739175454,23347.30
Sideways,DOWN,NEUTRAL,neutral,1739175454,23344.95
Sideways,DOWN,NEUTRAL,neutral,1739175455,23346.40
Sideways,DOWN,NEUTRAL,neutral,1739175456,23346.50
Sideways,DOWN,NEUTRAL,neutral,1739175456,23346.55
Sideways,DOWN,NEUTRAL,neutral,1739175457,23346.05
Sideways,DOWN,NEUTRAL,neutral,1739175458,23346.95
Sideways,DOWN,NEUTRAL,neutral,1739175458,23347.25
Sideways,DOWN,NEUTRAL,neutral,1739175459,23347.55
Sideways,DOWN,NEUTRAL,neutral,1739175459,23347.00
Sideways,DOWN,NEUTRAL,neutral,1739175460,23346.95
Sideways,DOWN,NEUTRAL,neutral,1739175460,23347.05
Sideways,DOWN,NEUTRAL,neutral,1739175461,23347.65
Sideways,DOWN,NEUTRAL,neutral,1739175461,23346.90
Sideways,DOWN,NEUTRAL,neutral,1739175462,23347.70
Sideways,DOWN,NEUTRAL,neutral,1739175462,23346.90
Sideways,DOWN,NEUTRAL,neutral,1739175463,23346.95
Sideways,DOWN,NEUTRAL,neutral,1739175463,23347.35
Sideways,DOWN,NEUTRAL,neutral,1739175464,23348.10
Sideways,DOWN,NEUTRAL,neutral,1739175464,23345.25
Sideways,DOWN,NEUTRAL,neutral,1739175465,23345.90
Sideways,DOWN,NEUTRAL,neutral,1739175465,23345.75
Sideways,DOWN,NEUTRAL,neutral,1739175466,23346.75
Sideways,DOWN,NEUTRAL,neutral,1739175466,23347.15
Sideways,DOWN,NEUTRAL,neutral,1739175467,23345.00
Sideways,DOWN,NEUTRAL,neutral,1739175467,23347.80
Sideways,DOWN,NEUTRAL,neutral,1739175468,23348.75
Sideways,DOWN,NEUTRAL,neutral,1739175468,23348.20
Sideways,DOWN,NEUTRAL,neutral,1739175469,23348.40
Sideways,DOWN,NEUTRAL,neutral,1739175469,23349.15
Sideways,DOWN,NEUTRAL,neutral,1739175470,23349.55
Sideways,DOWN,NEUTRAL,neutral,1739175470,23348.75
Sideways,DOWN,NEUTRAL,neutral,1739175471,23348.50
Sideways,DOWN,NEUTRAL,neutral,1739175471,23349.20
Sideways,DOWN,NEUTRAL,neutral,1739175472,23349.25
Sideways,DOWN,NEUTRAL,neutral,1739175472,23348.30
Sideways,DOWN,NEUTRAL,neutral,1739175473,23349.95
Sideways,DOWN,NEUTRAL,neutral,1739175473,23349.60
Sideways,DOWN,NEUTRAL,neutral,1739175474,23349.45
Sideways,DOWN,NEUTRAL,neutral,1739175474,23346.65
Sideways,DOWN,NEUTRAL,neutral,1739175475,23348.60
Sideways,DOWN,NEUTRAL,neutral,1739175476,23348.50
Sideways,DOWN,NEUTRAL,neutral,1739175476,23349.85
Sideways,DOWN,NEUTRAL,neutral,1739175477,23350.30
Sideways,DOWN,NEUTRAL,neutral,1739175477,23349.00
Sideways,DOWN,NEUTRAL,neutral,1739175478,23349.85
Sideways,DOWN,NEUTRAL,neutral,1739175478,23350.20
Sideways,DOWN,NEUTRAL,neutral,1739175479,23349.30
Sideways,DOWN,NEUTRAL,neutral,1739175479,23349.40
Sideways,DOWN,NEUTRAL,neutral,1739175480,23350.25
Sideways,DOWN,NEUTRAL,neutral,1739175480,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739175481,23352.20
Sideways,DOWN,NEUTRAL,neutral,1739175481,23351.95
Sideways,DOWN,NEUTRAL,neutral,1739175482,23353.20
Sideways,DOWN,NEUTRAL,neutral,1739175482,23352.40
Sideways,DOWN,NEUTRAL,neutral,1739175483,23352.45
Sideways,DOWN,NEUTRAL,neutral,1739175483,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739175484,23352.45
Sideways,DOWN,NEUTRAL,neutral,1739175484,23349.45
Sideways,DOWN,NEUTRAL,neutral,1739175485,23350.85
Sideways,DOWN,NEUTRAL,neutral,1739175485,23351.15
Sideways,DOWN,NEUTRAL,neutral,1739175486,23351.10
Sideways,DOWN,NEUTRAL,neutral,1739175486,23352.60
Sideways,DOWN,NEUTRAL,neutral,1739175487,23352.30
Sideways,DOWN,NEUTRAL,neutral,1739175487,23352.25
Sideways,DOWN,NEUTRAL,neutral,1739175488,23351.90
Sideways,DOWN,NEUTRAL,neutral,1739175488,23352.30
Sideways,DOWN,NEUTRAL,neutral,1739175489,23352.95
Sideways,DOWN,NEUTRAL,neutral,1739175489,23351.55
Sideways,DOWN,NEUTRAL,neutral,1739175490,23351.05
Sideways,DOWN,NEUTRAL,neutral,1739175490,23351.35
Sideways,DOWN,NEUTRAL,neutral,1739175491,23352.00
Sideways,DOWN,NEUTRAL,neutral,1739175492,23352.15
Sideways,DOWN,NEUTRAL,neutral,1739175492,23351.60
Sideways,DOWN,NEUTRAL,neutral,1739175493,23351.65
Sideways,DOWN,NEUTRAL,neutral,1739175493,23351.40
Sideways,DOWN,NEUTRAL,neutral,1739175494,23350.70
Sideways,DOWN,NEUTRAL,neutral,1739175494,23348.60
Sideways,DOWN,NEUTRAL,neutral,1739175495,23349.95
Sideways,DOWN,NEUTRAL,neutral,1739175496,23350.80
Sideways,DOWN,NEUTRAL,neutral,1739175497,23348.40
Sideways,DOWN,NEUTRAL,neutral,1739175497,23350.15
Sideways,DOWN,NEUTRAL,neutral,1739175498,23351.25
Sideways,DOWN,NEUTRAL,neutral,1739175498,23351.65
Sideways,DOWN,NEUTRAL,neutral,1739175499,23352.15
Sideways,DOWN,NEUTRAL,neutral,1739175499,23352.25
Sideways,DOWN,NEUTRAL,neutral,1739175500,23352.35
Sideways,DOWN,NEUTRAL,neutral,1739175500,23352.60
Sideways,DOWN,NEUTRAL,neutral,1739175501,23353.20
Sideways,DOWN,NEUTRAL,neutral,1739175501,23353.75
Sideways,DOWN,NEUTRAL,neutral,1739175502,23353.40
Sideways,DOWN,NEUTRAL,neutral,1739175502,23353.35
Sideways,DOWN,NEUTRAL,neutral,1739175503,23353.20
Sideways,DOWN,NEUTRAL,neutral,1739175503,23352.95
Sideways,DOWN,NEUTRAL,neutral,1739175504,23352.75
Sideways,DOWN,NEUTRAL,neutral,1739175504,23351.00
Sideways,DOWN,NEUTRAL,neutral,1739175505,23354.25
Sideways,DOWN,NEUTRAL,neutral,1739175505,23353.30
Sideways,DOWN,NEUTRAL,neutral,1739175506,23353.05
Sideways,DOWN,NEUTRAL,neutral,1739175506,23353.70
Sideways,DOWN,NEUTRAL,neutral,1739175507,23351.95
Sideways,DOWN,NEUTRAL,neutral,1739175508,23352.45
Sideways,DOWN,NEUTRAL,neutral,1739175508,23352.30
Sideways,DOWN,NEUTRAL,neutral,1739175509,23351.70
Sideways,DOWN,NEUTRAL,neutral,1739175509,23353.05
Sideways,DOWN,NEUTRAL,neutral,1739175510,23353.30
Sideways,DOWN,NEUTRAL,neutral,1739175510,23352.20
Sideways,DOWN,NEUTRAL,neutral,1739175511,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739175511,23351.75
Sideways,DOWN,NEUTRAL,neutral,1739175512,23352.45
Sideways,DOWN,NEUTRAL,neutral,1739175512,23353.05
Sideways,DOWN,NEUTRAL,neutral,1739175513,23352.65
Sideways,DOWN,NEUTRAL,neutral,1739175513,23352.40
Sideways,DOWN,NEUTRAL,neutral,1739175514,23352.95
Sideways,DOWN,NEUTRAL,neutral,1739175514,23350.80
Sideways,DOWN,NEUTRAL,neutral,1739175515,23351.35
Sideways,DOWN,NEUTRAL,neutral,1739175515,23351.45
Sideways,DOWN,NEUTRAL,neutral,1739175516,23352.10
Sideways,DOWN,NEUTRAL,neutral,1739175517,23353.45
Sideways,DOWN,NEUTRAL,neutral,1739175517,23352.45
Sideways,DOWN,NEUTRAL,neutral,1739175518,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739175518,23353.15
Sideways,DOWN,NEUTRAL,neutral,1739175519,23352.65
Sideways,DOWN,NEUTRAL,neutral,1739175519,23352.90
Sideways,DOWN,NEUTRAL,neutral,1739175520,23352.35
Sideways,DOWN,NEUTRAL,neutral,1739175520,23352.40
Sideways,DOWN,NEUTRAL,neutral,1739175521,23353.10
Sideways,DOWN,NEUTRAL,neutral,1739175521,23352.15
Sideways,DOWN,NEUTRAL,neutral,1739175522,23353.05
Sideways,DOWN,NEUTRAL,neutral,1739175522,23352.90
Sideways,DOWN,NEUTRAL,neutral,1739175523,23352.60
Sideways,DOWN,NEUTRAL,neutral,1739175523,23352.90
Sideways,DOWN,NEUTRAL,neutral,1739175524,23352.40
Sideways,DOWN,NEUTRAL,neutral,1739175524,23351.00
Sideways,DOWN,NEUTRAL,neutral,1739175525,23351.40
Sideways,DOWN,NEUTRAL,neutral,1739175525,23350.75
Sideways,DOWN,NEUTRAL,neutral,1739175526,23351.80
Sideways,DOWN,NEUTRAL,neutral,1739175526,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739175527,23350.10
Sideways,DOWN,NEUTRAL,neutral,1739175527,23350.25
Sideways,DOWN,NEUTRAL,neutral,1739175528,23351.85
Sideways,DOWN,NEUTRAL,neutral,1739175528,23351.95
Sideways,DOWN,NEUTRAL,neutral,1739175529,23351.55
Sideways,DOWN,NEUTRAL,neutral,1739175529,23352.55
Sideways,DOWN,NEUTRAL,neutral,1739175530,23353.05
Sideways,DOWN,NEUTRAL,neutral,1739175530,23352.65
Sideways,DOWN,NEUTRAL,neutral,1739175531,23352.30
Sideways,DOWN,NEUTRAL,neutral,1739175531,23351.65
Sideways,DOWN,NEUTRAL,neutral,1739175532,23352.10
Sideways,DOWN,NEUTRAL,neutral,1739175532,23351.50
Sideways,DOWN,NEUTRAL,neutral,1739175533,23352.45
Sideways,DOWN,NEUTRAL,neutral,1739175533,23351.75
Sideways,DOWN,NEUTRAL,neutral,1739175534,23352.15
Sideways,DOWN,NEUTRAL,neutral,1739175534,23348.65
Sideways,DOWN,NEUTRAL,neutral,1739175535,23350.50
Sideways,DOWN,NEUTRAL,neutral,1739175535,23349.65
Sideways,DOWN,NEUTRAL,neutral,1739175536,23350.85
Sideways,DOWN,NEUTRAL,neutral,1739175536,23352.30
Sideways,DOWN,NEUTRAL,neutral,1739175537,23353.50
Sideways,DOWN,NEUTRAL,neutral,1739175537,23351.90
