token,ltp,ltt
NIFTY,24991.4,1755835027
NIFTY,24992.05,1755835027
NIFTY,24991.5,1755835028
NIFTY,24992.4,1755835028
NIFTY,24991.35,1755835029
NIFTY,24992.05,1755835029
NIFTY,24991.85,1755835030
NIFTY,24992.2,1755835030
NIFTY,24992,1755835031
NIFTY,24992.6,1755835031
NIFTY,24991.65,1755835032
NIFTY,24992.15,1755835032
NIFTY,24991.35,1755835033
NIFTY,24992.15,1755835033
NIFTY,24992.85,1755835034
NIFTY,24992.65,1755835034
NIFTY,24993.65,1755835035
NIFTY,24993.85,1755835035
NIFTY,24993.9,1755835036
NIFTY,24993.55,1755835036
NIFTY,24993.15,1755835037
NIFTY,24994.7,1755835037
NIFTY,24994.65,1755835038
NIFTY,24995.2,1755835038
NIFTY,24995.25,1755835039
NIFTY,24996,1755835039
NIFTY,24995.95,1755835040
NIFTY,24995.05,1755835040
NIFTY,24995.15,1755835041
NIFTY,24995.65,1755835041
NIFTY,24995.45,1755835042
NIFTY,24995.55,1755835043
NIFTY,24995.2,1755835043
NIFTY,24995.35,1755835044
NIFTY,24995.1,1755835045
NIFTY,24994.7,1755835045
NIFTY,24995.05,1755835046
NIFTY,24995.25,1755835046
NIFTY,24995.5,1755835047
NIFTY,24995.8,1755835048
NIFTY,24995.95,1755835048
NIFTY,24995.85,1755835049
NIFTY,24995.6,1755835049
NIFTY,24995.2,1755835050
NIFTY,24995.55,1755835050
NIFTY,24995.6,1755835051
NIFTY,24995.05,1755835052
NIFTY,24995.15,1755835052
NIFTY,24995.2,1755835053
NIFTY,24995.05,1755835053
NIFTY,24995.85,1755835054
NIFTY,24995.9,1755835054
NIFTY,24995.65,1755835055
NIFTY,24996.1,1755835055
NIFTY,24995.85,1755835056
NIFTY,24995.75,1755835056
NIFTY,24996.05,1755835057
NIFTY,24995.6,1755835057
NIFTY,24995.95,1755835058
NIFTY,24996.05,1755835058
NIFTY,24996.4,1755835059
NIFTY,24996.55,1755835059
NIFTY,24997.35,1755835060
NIFTY,24997.3,1755835060
NIFTY,24997.15,1755835061
NIFTY,24997.55,1755835061
NIFTY,24997.2,1755835062
NIFTY,24997.85,1755835062
NIFTY,24997.7,1755835063
NIFTY,24997.55,1755835063
NIFTY,24998.35,1755835064
NIFTY,24997.8,1755835064
NIFTY,24997.95,1755835065
NIFTY,24997.45,1755835065
NIFTY,24997.65,1755835066
NIFTY,24998,1755835066
NIFTY,24997.95,1755835067
NIFTY,24998.4,1755835067
NIFTY,24997.95,1755835068
NIFTY,24998.35,1755835068
NIFTY,24998.4,1755835069
NIFTY,24998.25,1755835069
NIFTY,24998.3,1755835070
NIFTY,24998.6,1755835070
NIFTY,24998.7,1755835071
NIFTY,24998.75,1755835071
NIFTY,24999.1,1755835072
NIFTY,24999,1755835072
NIFTY,24998.75,1755835073
NIFTY,24998.3,1755835073
NIFTY,24998.8,1755835074
NIFTY,24998.7,1755835074
NIFTY,24998.55,1755835075
NIFTY,24999.1,1755835075
NIFTY,24998.65,1755835076
NIFTY,24999.9,1755835076
NIFTY,25000.1,1755835077
NIFTY,25000.2,1755835077
NIFTY,25000.45,1755835078
NIFTY,25000.5,1755835078
NIFTY,24999.75,1755835079
NIFTY,25000.8,1755835079
NIFTY,25000.85,1755835080
NIFTY,25000.5,1755835080
NIFTY,25000.8,1755835081
NIFTY,25000.45,1755835081
NIFTY,25000.3,1755835082
NIFTY,25000.4,1755835082
NIFTY,25000.7,1755835083
NIFTY,25000.4,1755835083
NIFTY,25000.3,1755835084
NIFTY,25000.6,1755835084
NIFTY,24999.55,1755835085
NIFTY,24999.2,1755835085
NIFTY,24998.9,1755835086
NIFTY,24998.7,1755835086
NIFTY,24998.75,1755835087
NIFTY,24999,1755835087
NIFTY,24998.65,1755835088
NIFTY,24998.2,1755835088
NIFTY,24997.9,1755835089
NIFTY,24998.5,1755835089
NIFTY,24998.35,1755835090
NIFTY,24997.65,1755835090
NIFTY,24997.3,1755835091
NIFTY,24997.65,1755835091
NIFTY,24997.35,1755835092
NIFTY,24997.65,1755835092
NIFTY,24997.35,1755835093
NIFTY,24997.45,1755835093
NIFTY,24997.7,1755835094
NIFTY,24997.9,1755835095
NIFTY,24997.5,1755835095
NIFTY,24997.35,1755835096
NIFTY,24997.9,1755835096
NIFTY,24997.55,1755835097
NIFTY,24997.85,1755835097
NIFTY,24997.4,1755835098
NIFTY,24998,1755835098
NIFTY,24998.05,1755835099
NIFTY,24998.5,1755835099
NIFTY,24998.25,1755835100
NIFTY,24997.9,1755835100
NIFTY,24996.4,1755835101
NIFTY,24996.15,1755835101
NIFTY,24996,1755835102
NIFTY,24995.35,1755835102
NIFTY,24994.25,1755835103
NIFTY,24994.75,1755835103
NIFTY,24994.65,1755835104
NIFTY,24995.9,1755835104
NIFTY,24995.25,1755835105
NIFTY,24995,1755835105
NIFTY,24994.35,1755835106
NIFTY,24994.8,1755835106
NIFTY,24995,1755835107
NIFTY,24994.55,1755835107
NIFTY,24994.45,1755835108
NIFTY,24995.5,1755835108
NIFTY,24995.4,1755835109
NIFTY,24995.9,1755835109
NIFTY,24995.65,1755835110
NIFTY,24995.55,1755835110
NIFTY,24995.5,1755835111
NIFTY,24995.8,1755835111
NIFTY,24995.2,1755835112
NIFTY,24994.35,1755835112
NIFTY,24994.45,1755835113
NIFTY,24995,1755835113
NIFTY,24995.6,1755835114
NIFTY,24995.65,1755835114
NIFTY,24995.75,1755835115
NIFTY,24996.15,1755835115
NIFTY,24995.35,1755835116
NIFTY,24995,1755835116
NIFTY,24995.35,1755835117
NIFTY,24995.05,1755835117
NIFTY,24994.7,1755835118
NIFTY,24995.1,1755835118
NIFTY,24995.8,1755835119
NIFTY,24995.35,1755835119
NIFTY,24995.05,1755835120
NIFTY,24995.1,1755835120
NIFTY,24995.4,1755835121
NIFTY,24996,1755835121
NIFTY,24995.35,1755835122
NIFTY,24995,1755835122
NIFTY,24995.2,1755835123
NIFTY,24994.85,1755835123
NIFTY,24993.8,1755835124
NIFTY,24994.35,1755835124
NIFTY,24994.65,1755835125
NIFTY,24995.4,1755835125
NIFTY,24995.5,1755835126
NIFTY,24995.65,1755835126
NIFTY,24994.95,1755835127
NIFTY,24995.45,1755835127
NIFTY,24995.15,1755835128
NIFTY,24994.85,1755835129
NIFTY,24995.55,1755835129
NIFTY,24995.35,1755835130
NIFTY,24995.6,1755835130
NIFTY,24996.3,1755835131
NIFTY,24996.2,1755835131
NIFTY,24996.3,1755835132
NIFTY,24996.25,1755835132
NIFTY,24996.15,1755835133
NIFTY,24996.35,1755835133
NIFTY,24995.95,1755835134
NIFTY,24995.7,1755835134
NIFTY,24995.75,1755835135
NIFTY,24995.6,1755835135
NIFTY,24996.55,1755835136
NIFTY,24996.35,1755835136
NIFTY,24995.55,1755835137
NIFTY,24995.25,1755835137
NIFTY,24996,1755835138
NIFTY,24995.75,1755835138
NIFTY,24995.8,1755835139
NIFTY,24995.45,1755835139
NIFTY,24994.95,1755835140
NIFTY,24995,1755835140
NIFTY,24995.35,1755835141
NIFTY,24995.95,1755835141
NIFTY,24995.4,1755835142
NIFTY,24996.1,1755835142
NIFTY,24995.35,1755835143
NIFTY,24995.3,1755835143
NIFTY,24995.25,1755835144
NIFTY,24995.3,1755835144
NIFTY,24994.95,1755835145
NIFTY,24995.55,1755835145
NIFTY,24996.1,1755835146
NIFTY,24995.45,1755835146
NIFTY,24995.55,1755835147
NIFTY,24995.7,1755835147
NIFTY,24995.3,1755835148
NIFTY,24994.85,1755835148
NIFTY,24995.1,1755835149
NIFTY,24995.2,1755835149
NIFTY,24995.1,1755835150
NIFTY,24996.65,1755835150
NIFTY,24995.05,1755835151
NIFTY,24994.35,1755835151
NIFTY,24995.05,1755835152
NIFTY,24994.55,1755835152
NIFTY,24994.25,1755835153
NIFTY,24995.65,1755835154
NIFTY,24995.9,1755835154
NIFTY,24995.5,1755835155
NIFTY,24995.2,1755835155
NIFTY,24994.7,1755835156
NIFTY,24994.95,1755835156
NIFTY,24994.85,1755835157
NIFTY,24995.85,1755835157
NIFTY,24995.9,1755835158
NIFTY,24994.5,1755835158
NIFTY,24994.05,1755835159
NIFTY,24993.05,1755835159
NIFTY,24993.1,1755835160
NIFTY,24993.3,1755835160
NIFTY,24992.85,1755835161
NIFTY,24993.55,1755835162
NIFTY,24993.9,1755835162
NIFTY,24993.4,1755835163
NIFTY,24993.8,1755835163
NIFTY,24993.3,1755835164
NIFTY,24993.8,1755835164
NIFTY,24993.95,1755835165
NIFTY,24993.1,1755835165
NIFTY,24994.3,1755835166
NIFTY,24994.2,1755835166
NIFTY,24994.25,1755835167
NIFTY,24994.95,1755835167
NIFTY,24993.6,1755835168
NIFTY,24994.1,1755835168
NIFTY,24994.45,1755835169
NIFTY,24994.5,1755835169
NIFTY,24995.1,1755835170
NIFTY,24995.85,1755835170
NIFTY,24994.3,1755835171
NIFTY,24995.15,1755835171
NIFTY,24995.55,1755835172
NIFTY,24995.5,1755835172
NIFTY,24996.6,1755835173
NIFTY,24996.85,1755835173
NIFTY,24996.1,1755835174
NIFTY,24995.75,1755835174
NIFTY,24995.45,1755835175
NIFTY,24995.25,1755835175
NIFTY,24994.9,1755835176
NIFTY,24994.45,1755835176
NIFTY,24995.4,1755835177
NIFTY,24995.3,1755835177
NIFTY,24995.5,1755835178
NIFTY,24995.45,1755835178
NIFTY,24994.5,1755835179
NIFTY,24993.75,1755835179
NIFTY,24994.3,1755835180
NIFTY,24993.85,1755835180
NIFTY,24993.9,1755835181
NIFTY,24994,1755835181
NIFTY,24993.65,1755835182
NIFTY,24994,1755835182
NIFTY,24993.55,1755835183
NIFTY,24995,1755835183
NIFTY,24994.4,1755835184
NIFTY,24994.3,1755835184
NIFTY,24995.3,1755835185
NIFTY,24992.55,1755835185
NIFTY,24991.3,1755835186
NIFTY,24991.45,1755835186
NIFTY,24992,1755835187
NIFTY,24991.9,1755835187
NIFTY,24991.7,1755835188
NIFTY,24991.35,1755835188
NIFTY,24991.6,1755835189
NIFTY,24991.55,1755835189
NIFTY,24991.1,1755835190
NIFTY,24990.7,1755835190
NIFTY,24990.5,1755835191
NIFTY,24990.15,1755835191
NIFTY,24990.1,1755835192
NIFTY,24989.9,1755835192
NIFTY,24990.15,1755835193
NIFTY,24988.4,1755835193
NIFTY,24988.2,1755835194
NIFTY,24988.15,1755835194
NIFTY,24987.8,1755835195
NIFTY,24987.65,1755835195
NIFTY,24986.7,1755835196
NIFTY,24987,1755835196
NIFTY,24986.15,1755835197
NIFTY,24985.6,1755835197
NIFTY,24986.2,1755835198
NIFTY,24986.65,1755835198
NIFTY,24986.55,1755835199
NIFTY,24986.8,1755835199
NIFTY,24986.9,1755835200
NIFTY,24986.75,1755835200
NIFTY,24986.35,1755835201
NIFTY,24986.25,1755835201
NIFTY,24986.5,1755835202
NIFTY,24985.65,1755835203
NIFTY,24984.8,1755835203
NIFTY,24984.4,1755835204
NIFTY,24984.9,1755835204
NIFTY,24985.05,1755835205
NIFTY,24985.1,1755835205
NIFTY,24985.45,1755835206
NIFTY,24983.6,1755835206
NIFTY,24984,1755835207
NIFTY,24984.25,1755835207
NIFTY,24984.2,1755835208
NIFTY,24983.4,1755835208
NIFTY,24985,1755835209
NIFTY,24984.35,1755835209
NIFTY,24984.45,1755835210
NIFTY,24983.95,1755835210
NIFTY,24984.1,1755835211
NIFTY,24983.75,1755835211
NIFTY,24984,1755835212
NIFTY,24983.45,1755835212
NIFTY,24983.3,1755835213
NIFTY,24983.35,1755835213
NIFTY,24983.4,1755835214
NIFTY,24983.1,1755835214
NIFTY,24982.45,1755835215
NIFTY,24983.2,1755835215
NIFTY,24982.4,1755835216
NIFTY,24981.65,1755835216
NIFTY,24981.55,1755835217
NIFTY,24980.5,1755835217
NIFTY,24980.55,1755835218
NIFTY,24980.3,1755835218
NIFTY,24980.1,1755835219
NIFTY,24980.4,1755835219
NIFTY,24980.65,1755835220
NIFTY,24980.55,1755835220
NIFTY,24980.4,1755835221
NIFTY,24980.25,1755835221
NIFTY,24980.9,1755835222
NIFTY,24980.75,1755835222
NIFTY,24980.65,1755835223
NIFTY,24980.2,1755835223
NIFTY,24979.5,1755835224
NIFTY,24979.05,1755835224
NIFTY,24979.1,1755835225
NIFTY,24979.75,1755835225
NIFTY,24979.7,1755835226
NIFTY,24980.3,1755835227
NIFTY,24979.6,1755835227
NIFTY,24979.2,1755835228
NIFTY,24980.1,1755835228
NIFTY,24980.6,1755835229
NIFTY,24981.05,1755835229
NIFTY,24981.25,1755835230
NIFTY,24981.3,1755835230
NIFTY,24981.6,1755835231
NIFTY,24980.6,1755835231
NIFTY,24981.1,1755835232
NIFTY,24982.35,1755835232
NIFTY,24982.4,1755835233
NIFTY,24982.75,1755835234
NIFTY,24982.1,1755835234
NIFTY,24981.95,1755835235
NIFTY,24982.05,1755835235
NIFTY,24981.35,1755835236
NIFTY,24981.3,1755835236
NIFTY,24981.85,1755835237
NIFTY,24980.95,1755835237
NIFTY,24981.3,1755835238
NIFTY,24981.25,1755835238
NIFTY,24981.05,1755835239
NIFTY,24981.35,1755835240
NIFTY,24981.55,1755835240
NIFTY,24981.05,1755835241
NIFTY,24980.4,1755835241
NIFTY,24980.15,1755835242
NIFTY,24980.2,1755835242
NIFTY,24980.3,1755835243
NIFTY,24980.45,1755835243
NIFTY,24980.85,1755835244
NIFTY,24980.3,1755835244
NIFTY,24980.5,1755835245
NIFTY,24980.15,1755835245
NIFTY,24980.3,1755835246
NIFTY,24980.5,1755835246
NIFTY,24980.6,1755835247
NIFTY,24981.75,1755835248
NIFTY,24981.8,1755835249
NIFTY,24981.9,1755835249
NIFTY,24982.45,1755835250
NIFTY,24982.7,1755835250
NIFTY,24982.65,1755835251
NIFTY,24982.55,1755835251
NIFTY,24982.65,1755835252
NIFTY,24981.45,1755835252
NIFTY,24981.9,1755835253
NIFTY,24981.55,1755835253
NIFTY,24981.1,1755835254
NIFTY,24981.3,1755835254
NIFTY,24981.15,1755835255
NIFTY,24981.5,1755835255
NIFTY,24981.95,1755835256
NIFTY,24982.1,1755835256
NIFTY,24981.45,1755835257
NIFTY,24981.8,1755835257
NIFTY,24980.95,1755835258
NIFTY,24981.6,1755835258
NIFTY,24980.75,1755835259
NIFTY,24978.2,1755835260
NIFTY,24977.4,1755835260
NIFTY,24977.65,1755835261
NIFTY,24976.85,1755835261
NIFTY,24976.8,1755835262
NIFTY,24976.05,1755835262
NIFTY,24975.7,1755835263
NIFTY,24971.15,1755835263
NIFTY,24972.15,1755835264
NIFTY,24972.75,1755835264
NIFTY,24972.2,1755835265
NIFTY,24973.05,1755835265
NIFTY,24972.3,1755835266
NIFTY,24972.15,1755835266
NIFTY,24972.05,1755835267
NIFTY,24971.9,1755835267
NIFTY,24970.65,1755835268
NIFTY,24969.15,1755835268
NIFTY,24968.45,1755835269
NIFTY,24967.55,1755835269
NIFTY,24967.05,1755835270
NIFTY,24966.8,1755835270
NIFTY,24967.05,1755835271
NIFTY,24966.5,1755835271
NIFTY,24966.3,1755835272
NIFTY,24966.45,1755835272
NIFTY,24966.25,1755835273
NIFTY,24966.35,1755835273
NIFTY,24965.45,1755835274
NIFTY,24965.35,1755835274
NIFTY,24965.6,1755835275
NIFTY,24966.15,1755835275
NIFTY,24965.4,1755835276
NIFTY,24965.15,1755835276
NIFTY,24965.75,1755835277
NIFTY,24966.4,1755835277
NIFTY,24965.65,1755835278
NIFTY,24965.8,1755835278
NIFTY,24966.25,1755835279
NIFTY,24965.05,1755835279
NIFTY,24964.65,1755835280
NIFTY,24966,1755835280
NIFTY,24964.75,1755835281
NIFTY,24965.5,1755835281
NIFTY,24965.6,1755835282
NIFTY,24965.05,1755835282
NIFTY,24964.9,1755835283
NIFTY,24964.75,1755835283
NIFTY,24964.45,1755835284
NIFTY,24964.7,1755835284
NIFTY,24960.15,1755835285
NIFTY,24961.65,1755835285
NIFTY,24962.95,1755835286
NIFTY,24962.55,1755835286
NIFTY,24962.5,1755835287
NIFTY,24962.2,1755835287
NIFTY,24963.3,1755835288
NIFTY,24963.9,1755835288
NIFTY,24964.1,1755835289
NIFTY,24963.9,1755835289
NIFTY,24962.85,1755835290
NIFTY,24961.6,1755835290
NIFTY,24961.8,1755835291
NIFTY,24962.7,1755835291
NIFTY,24962.9,1755835292
NIFTY,24962.4,1755835292
NIFTY,24962.55,1755835293
NIFTY,24961.7,1755835293
NIFTY,24960.05,1755835294
NIFTY,24960.15,1755835294
NIFTY,24960.35,1755835295
NIFTY,24960.55,1755835295
NIFTY,24961.45,1755835296
NIFTY,24960.6,1755835296
NIFTY,24960.4,1755835297
NIFTY,24960.8,1755835298
NIFTY,24961.35,1755835298
NIFTY,24961.05,1755835299
NIFTY,24960.85,1755835299
NIFTY,24960.6,1755835300
NIFTY,24961.85,1755835301
NIFTY,24961.35,1755835302
NIFTY,24960.55,1755835302
NIFTY,24960.6,1755835303
NIFTY,24961.75,1755835303
NIFTY,24961.35,1755835304
NIFTY,24961.5,1755835304
NIFTY,24962.35,1755835305
NIFTY,24962.9,1755835305
NIFTY,24963.7,1755835306
NIFTY,24963.25,1755835306
NIFTY,24962.15,1755835307
NIFTY,24961.95,1755835307
NIFTY,24962.6,1755835308
NIFTY,24962.25,1755835308
NIFTY,24962.35,1755835309
NIFTY,24961.75,1755835309
NIFTY,24962.45,1755835310
NIFTY,24963.15,1755835310
NIFTY,24963.6,1755835311
NIFTY,24963.45,1755835311
NIFTY,24963.25,1755835312
NIFTY,24963.5,1755835312
NIFTY,24962.7,1755835313
NIFTY,24962.95,1755835313
NIFTY,24962.55,1755835314
NIFTY,24962.35,1755835315
NIFTY,24962.8,1755835315
NIFTY,24961.85,1755835316
NIFTY,24962,1755835317
NIFTY,24961.7,1755835317
NIFTY,24961.35,1755835318
NIFTY,24960.55,1755835318
NIFTY,24961.1,1755835319
NIFTY,24960.65,1755835319
NIFTY,24955.9,1755835320
NIFTY,24955.5,1755835320
NIFTY,24953.5,1755835321
NIFTY,24953.75,1755835321
NIFTY,24955.25,1755835322
NIFTY,24955.5,1755835322
NIFTY,24956.3,1755835323
NIFTY,24956.05,1755835323
NIFTY,24956.25,1755835324
NIFTY,24956.45,1755835324
