ltp,ltt
23022.45,1738055842
23023.75,1738055843
23023.80,1738055843
23026.50,1738055844
23025.05,1738055844
23027.45,1738055845
23027.35,1738055845
23026.90,1738055846
23027.15,1738055846
23029.45,1738055847
23032.80,1738055847
23037.40,1738055848
23039.05,1738055848
23040.25,1738055849
23040.60,1738055849
23043.70,1738055850
23044.70,1738055850
23042.05,1738055851
23041.85,1738055851
23040.05,1738055852
23042.30,1738055852
23044.25,1738055853
23046.00,1738055853
23047.25,1738055854
23046.60,1738055854
23047.25,1738055855
23045.75,1738055855
23045.70,1738055856
23045.15,1738055856
23046.10,1738055857
23047.70,1738055857
23049.30,1738055858
23053.05,1738055858
23052.00,1738055859
23052.40,1738055859
23051.45,1738055860
23050.65,1738055860
23051.10,1738055861
23049.75,1738055861
23047.65,1738055862
23049.15,1738055862
23047.15,1738055863
23047.00,1738055863
23047.10,1738055864
23045.60,1738055864
23044.25,1738055865
23042.90,1738055865
23044.30,1738055866
23044.85,1738055866
23045.50,1738055867
23045.70,1738055867
23045.75,1738055868
23047.30,1738055868
23046.25,1738055869
23050.80,1738055869
23044.30,1738055870
23048.55,1738055870
23047.95,1738055871
23048.60,1738055871
23048.15,1738055872
23045.45,1738055873
23045.00,1738055873
23045.60,1738055874
23044.20,1738055874
23043.15,1738055875
23040.50,1738055875
23039.60,1738055876
23040.50,1738055876
23041.10,1738055877
23043.40,1738055877
23041.80,1738055878
23042.70,1738055878
23042.65,1738055879
23042.90,1738055879
23043.70,1738055880
23042.80,1738055880
23041.05,1738055881
23043.20,1738055881
23045.80,1738055882
23045.90,1738055882
23044.90,1738055883
23048.25,1738055883
23048.00,1738055884
23045.90,1738055884
23047.05,1738055885
23044.00,1738055885
23044.60,1738055886
23044.20,1738055886
23044.70,1738055887
23044.15,1738055887
23046.65,1738055888
23044.20,1738055888
23043.65,1738055889
23042.80,1738055889
23043.60,1738055890
23043.10,1738055890
23041.85,1738055891
23041.50,1738055891
23040.55,1738055892
23041.40,1738055892
23040.95,1738055893
23042.80,1738055893
23043.25,1738055894
23042.20,1738055894
23040.90,1738055895
23040.80,1738055895
23042.10,1738055896
23042.95,1738055896
23043.40,1738055897
23045.70,1738055897
23044.85,1738055898
23046.15,1738055898
23045.85,1738055899
23045.25,1738055899
23043.75,1738055900
23043.25,1738055900
23044.90,1738055901
23045.50,1738055901
23045.20,1738055902
23046.30,1738055902
23047.10,1738055903
23050.75,1738055903
23050.60,1738055904
23054.70,1738055904
23053.10,1738055905
23054.25,1738055905
23055.15,1738055906
23055.40,1738055906
23056.30,1738055907
23058.45,1738055907
23057.55,1738055908
23056.80,1738055908
23056.00,1738055909
23056.15,1738055909
23052.65,1738055910
23048.75,1738055910
23046.45,1738055911
23045.45,1738055911
23045.05,1738055912
23045.20,1738055912
23043.75,1738055913
23046.45,1738055913
23046.65,1738055914
23044.60,1738055914
23044.80,1738055915
23043.70,1738055916
23043.00,1738055916
23042.25,1738055917
23042.45,1738055918
23042.70,1738055918
23043.25,1738055919
23043.15,1738055920
23044.00,1738055920
23043.40,1738055921
23043.80,1738055921
23042.90,1738055922
23045.75,1738055922
23047.05,1738055923
23050.05,1738055923
23047.55,1738055924
23046.60,1738055924
23046.05,1738055925
23043.30,1738055925
23044.35,1738055926
23042.40,1738055926
23041.50,1738055927
23041.80,1738055927
23043.60,1738055928
23041.20,1738055928
23041.75,1738055929
23040.70,1738055929
23042.95,1738055930
23040.10,1738055930
23038.30,1738055931
23039.85,1738055932
23038.60,1738055932
23041.10,1738055933
23038.30,1738055933
23040.75,1738055934
23041.55,1738055934
23038.35,1738055935
23036.85,1738055935
23038.25,1738055936
23038.15,1738055936
23038.45,1738055937
23039.85,1738055937
23040.10,1738055938
23037.70,1738055938
23037.45,1738055939
23037.05,1738055939
23036.75,1738055940
23036.65,1738055940
23035.60,1738055941
23036.90,1738055941
23036.10,1738055942
23036.70,1738055942
23035.45,1738055943
23039.20,1738055943
23035.80,1738055944
23036.70,1738055944
23035.90,1738055945
23035.10,1738055945
23035.85,1738055946
23035.25,1738055946
23035.15,1738055947
23035.50,1738055947
23034.60,1738055948
23034.55,1738055948
23034.40,1738055949
23034.05,1738055949
23034.50,1738055950
23035.30,1738055950
23035.00,1738055951
23036.60,1738055951
23035.00,1738055952
23034.40,1738055952
23034.70,1738055953
23033.05,1738055953
23033.35,1738055954
23029.35,1738055954
23026.15,1738055955
23023.65,1738055955
23023.55,1738055956
23022.45,1738055956
23024.50,1738055957
23023.50,1738055957
23024.85,1738055958
23023.85,1738055958
23023.75,1738055959
23024.20,1738055959
23023.85,1738055960
23026.65,1738055960
23027.25,1738055961
23028.30,1738055961
23029.10,1738055962
23029.45,1738055962
23029.20,1738055963
23030.85,1738055963
23031.10,1738055964
23032.70,1738055964
23032.20,1738055965
23031.25,1738055965
23031.10,1738055966
23030.75,1738055966
23031.60,1738055967
23031.90,1738055967
23032.05,1738055968
23030.35,1738055968
23031.75,1738055969
23030.00,1738055969
23029.35,1738055970
23028.05,1738055970
23027.10,1738055971
23028.15,1738055971
23030.45,1738055972
23031.00,1738055972
23030.45,1738055973
23033.05,1738055973
23033.25,1738055974
23031.70,1738055974
23030.95,1738055975
23027.70,1738055975
23028.50,1738055976
23028.20,1738055976
23029.20,1738055977
23028.10,1738055977
23028.00,1738055978
23026.80,1738055978
23026.25,1738055979
23026.35,1738055979
23026.50,1738055980
23027.25,1738055980
23027.70,1738055981
23028.10,1738055981
23027.95,1738055982
23027.15,1738055982
23025.95,1738055983
23026.75,1738055983
23028.85,1738055984
23026.95,1738055984
23027.15,1738055985
23026.50,1738055985
23026.90,1738055986
23027.35,1738055986
23026.80,1738055987
23026.40,1738055987
23026.15,1738055988
23026.05,1738055988
23027.20,1738055989
23028.60,1738055990
23027.50,1738055990
23026.10,1738055991
23026.80,1738055991
23026.65,1738055992
23027.15,1738055992
23026.50,1738055993
23025.30,1738055993
23026.80,1738055994
23025.35,1738055994
23024.35,1738055995
23025.35,1738055996
23026.65,1738055996
23027.00,1738055997
23026.85,1738055997
23025.90,1738055998
23026.50,1738055998
23026.80,1738055999
23026.75,1738055999
23025.90,1738056000
23025.15,1738056000
23024.00,1738056001
23024.95,1738056001
23025.35,1738056002
23027.40,1738056002
23028.55,1738056003
23031.20,1738056003
23029.20,1738056004
23028.00,1738056004
23026.70,1738056005
23025.55,1738056005
23025.00,1738056006
23025.25,1738056006
23025.60,1738056007
23024.85,1738056007
23024.65,1738056008
23024.10,1738056008
23024.50,1738056009
23025.30,1738056009
23025.40,1738056010
23025.85,1738056010
23023.25,1738056011
23021.65,1738056011
23019.00,1738056012
23018.70,1738056012
23014.90,1738056013
23016.35,1738056013
23017.90,1738056014
23016.00,1738056014
23015.05,1738056015
23015.50,1738056016
23016.05,1738056016
23014.70,1738056017
23015.30,1738056017
23014.30,1738056018
23013.80,1738056018
23013.20,1738056019
23011.70,1738056019
23010.15,1738056020
23010.60,1738056020
23009.10,1738056021
23005.65,1738056021
23003.05,1738056022
23000.40,1738056022
22999.00,1738056023
23002.10,1738056023
23003.20,1738056024
23001.35,1738056024
23003.70,1738056025
23002.75,1738056025
23004.80,1738056026
23006.70,1738056026
23005.80,1738056027
23008.85,1738056027
23009.75,1738056028
23008.10,1738056028
23008.25,1738056029
23008.20,1738056029
23007.80,1738056030
23008.45,1738056030
23007.65,1738056031
23009.70,1738056031
23008.80,1738056032
23008.65,1738056032
23007.85,1738056033
23011.75,1738056033
23011.20,1738056034
23009.95,1738056034
23009.75,1738056035
23009.05,1738056035
23756.70,1738736241
23757.85,1738736242
23758.10,1738736242
23757.70,1738736243
23758.05,1738736243
23757.95,1738736244
23758.10,1738736244
23757.80,1738736245
23758.60,1738736245
23757.80,1738736246
23757.70,1738736246
23757.90,1738736247
23757.25,1738736247
23758.10,1738736248
23758.20,1738736248
23757.75,1738736249
23758.20,1738736249
23757.80,1738736250
23757.65,1738736251
23757.90,1738736251
23757.25,1738736252
23757.45,1738736252
23757.60,1738736253
23757.90,1738736253
23757.85,1738736254
23757.90,1738736254
23757.70,1738736255
23758.25,1738736255
23757.75,1738736256
23757.70,1738736256
23757.40,1738736257
23757.60,1738736257
23757.30,1738736258
23756.40,1738736258
23756.25,1738736259
23756.40,1738736259
23756.15,1738736260
23756.05,1738736260
23756.30,1738736261
23756.75,1738736261
23756.20,1738736262
23756.05,1738736262
23755.75,1738736263
23755.80,1738736263
23755.90,1738736264
23756.00,1738736264
23755.50,1738736265
23755.55,1738736265
23755.90,1738736266
23754.55,1738736266
23754.35,1738736267
23754.60,1738736267
23754.70,1738736268
23754.80,1738736268
23754.20,1738736269
23754.50,1738736269
23754.40,1738736270
23754.35,1738736270
23754.75,1738736271
23754.50,1738736271
23754.60,1738736272
23754.35,1738736272
23753.55,1738736273
23753.80,1738736273
23753.20,1738736274
23753.30,1738736275
23753.85,1738736275
23753.75,1738736276
23753.40,1738736276
23753.30,1738736277
23753.40,1738736277
23753.15,1738736278
23752.50,1738736279
23751.90,1738736280
23752.25,1738736280
23752.10,1738736281
23751.25,1738736281
23751.30,1738736282
23752.15,1738736282
23752.75,1738736283
23753.20,1738736283
23753.25,1738736284
23752.00,1738736284
23751.80,1738736285
23752.15,1738736285
23752.10,1738736286
23752.95,1738736286
23753.10,1738736287
23752.80,1738736287
23753.00,1738736288
23752.40,1738736288
23752.30,1738736289
23752.55,1738736289
23752.80,1738736290
23752.35,1738736290
23752.30,1738736291
23752.80,1738736291
23752.85,1738736292
23752.25,1738736292
23752.45,1738736293
23752.65,1738736293
23752.60,1738736294
23753.15,1738736294
23753.05,1738736295
23753.15,1738736295
23753.35,1738736296
23753.65,1738736297
23753.70,1738736297
23753.75,1738736298
23754.80,1738736298
23754.30,1738736299
23754.25,1738736299
23754.00,1738736300
23754.25,1738736301
23754.60,1738736301
23754.45,1738736302
23754.80,1738736303
23755.05,1738736303
23754.75,1738736304
23754.80,1738736304
23754.55,1738736305
23755.25,1738736305
23755.60,1738736306
23755.65,1738736306
23755.75,1738736307
23755.85,1738736307
23755.65,1738736308
23755.60,1738736308
23755.75,1738736309
23755.55,1738736309
23755.50,1738736310
23756.00,1738736310
23755.85,1738736311
23755.70,1738736311
23755.05,1738736312
23755.40,1738736312
23755.75,1738736313
23755.85,1738736313
23754.95,1738736314
23755.15,1738736314
23754.60,1738736315
23755.30,1738736315
23755.65,1738736316
23755.80,1738736316
23756.25,1738736317
23756.20,1738736317
23756.50,1738736318
23756.35,1738736318
23756.25,1738736319
23756.75,1738736319
23756.65,1738736320
23756.15,1738736321
23756.80,1738736321
23756.75,1738736322
23757.15,1738736322
23757.20,1738736323
23757.70,1738736323
23756.80,1738736324
23756.55,1738736324
23757.40,1738736325
23757.55,1738736325
23757.05,1738736326
23757.25,1738736326
23757.55,1738736327
23757.90,1738736327
23757.65,1738736328
23758.00,1738736328
23757.35,1738736329
23757.20,1738736329
23758.30,1738736330
23758.50,1738736330
23758.30,1738736331
23759.00,1738736331
23758.85,1738736332
23758.45,1738736332
23758.20,1738736333
23758.80,1738736333
23758.35,1738736334
23758.85,1738736334
23758.70,1738736335
23758.80,1738736335
23758.55,1738736336
23758.00,1738736336
23757.80,1738736337
23758.25,1738736337
23758.00,1738736338
23757.85,1738736338
23757.20,1738736339
23757.80,1738736339
23756.40,1738736340
23757.40,1738736340
23756.80,1738736341
23756.95,1738736341
23755.90,1738736342
23756.60,1738736342
23756.40,1738736344
23756.30,1738736344
23756.20,1738736345
23756.35,1738736345
23756.85,1738736346
23757.10,1738736346
23756.65,1738736347
23756.15,1738736347
23755.65,1738736348
23755.60,1738736348
23752.75,1738736349
23753.60,1738736349
23752.50,1738736350
23753.15,1738736350
23753.45,1738736351
23753.65,1738736351
23754.25,1738736352
23755.10,1738736352
23754.95,1738736353
23755.95,1738736353
23755.35,1738736354
23755.10,1738736354
23754.85,1738736356
23754.35,1738736356
23754.65,1738736357
23754.80,1738736358
23755.30,1738736358
23755.45,1738736359
23755.20,1738736359
23755.00,1738736360
23755.45,1738736360
23755.55,1738736361
23755.75,1738736361
23755.50,1738736362
23755.45,1738736362
23755.60,1738736363
23755.70,1738736363
23756.25,1738736364
23755.75,1738736364
23756.20,1738736365
23756.30,1738736365
23756.25,1738736366
23756.60,1738736366
23756.05,1738736367
23756.00,1738736367
23756.60,1738736368
23756.40,1738736369
23755.80,1738736369
23754.95,1738736370
23754.50,1738736371
23754.90,1738736371
23754.05,1738736372
23754.80,1738736372
23754.95,1738736373
23755.30,1738736373
23755.45,1738736374
23755.10,1738736374
23753.25,1738736375
23753.80,1738736375
23753.60,1738736376
23753.75,1738736376
23753.85,1738736377
23754.20,1738736377
23754.25,1738736378
23754.00,1738736379
23753.55,1738736379
23753.60,1738736380
23753.40,1738736380
23754.00,1738736381
23753.90,1738736381
23754.05,1738736382
23753.95,1738736382
23753.65,1738736383
23754.05,1738736383
23753.85,1738736384
23753.75,1738736384
23752.10,1738736385
23752.35,1738736385
23752.75,1738736386
23752.60,1738736386
23752.70,1738736387
23752.20,1738736387
23752.60,1738736388
23753.30,1738736388
23753.20,1738736389
23753.00,1738736389
23752.70,1738736390
23752.55,1738736390
23752.15,1738736391
23752.95,1738736391
23752.20,1738736392
23751.85,1738736392
23752.45,1738736393
23751.85,1738736393
23752.00,1738736394
23751.00,1738736394
23750.40,1738736395
23751.40,1738736395
23750.45,1738736396
23750.75,1738736396
23750.65,1738736397
23751.10,1738736397
23750.70,1738736398
23751.05,1738736398
23750.55,1738736399
23750.35,1738736399
23749.65,1738736400
23750.45,1738736400
23750.80,1738736401
23751.25,1738736401
23750.70,1738736402
23750.15,1738736402
23750.50,1738736403
23750.35,1738736403
23750.10,1738736404
23750.30,1738736404
23748.65,1738736405
23748.20,1738736405
23749.05,1738736406
23748.60,1738736406
23748.90,1738736407
23749.05,1738736407
23748.40,1738736408
23748.25,1738736408
23748.35,1738736409
23748.25,1738736409
23747.95,1738736410
23748.40,1738736411
23748.45,1738736411
23748.15,1738736412
23747.35,1738736412
23747.15,1738736413
23747.60,1738736413
23747.50,1738736414
23747.55,1738736414
23746.95,1738736415
23747.10,1738736415
23747.15,1738736416
23746.95,1738736416
23747.25,1738736417
23747.65,1738736417
23747.35,1738736418
23747.60,1738736418
23747.50,1738736419
23747.30,1738736420
23747.35,1738736420
23747.25,1738736421
23746.95,1738736421
23747.20,1738736422
23746.95,1738736422
23747.05,1738736423
23748.60,1738736424
23746.65,1738736425
23747.45,1738736425
23747.05,1738736426
23747.25,1738736426
23747.05,1738736427
23746.80,1738736427
23746.45,1738736428
23746.55,1738736428
23746.10,1738736429
23746.70,1738736429
23746.20,1738736430
23745.70,1738736430
23746.00,1738736431
23746.25,1738736431
23745.50,1738736432
23745.25,1738736432
23745.10,1738736433
23744.95,1738736433
23744.90,1738736434
23744.50,1738736434
23743.85,1738736435
23744.05,1738736435
23744.85,1738736436
23745.15,1738736436
23744.30,1738736437
23743.45,1738736438
23743.80,1738736438
23744.35,1738736439
23744.80,1738736440
23744.45,1738736440
23744.75,1738736441
23744.60,1738736441
23745.20,1738736442
23745.00,1738736442
23745.55,1738736443
23744.80,1738736444
23745.65,1738736444
23744.45,1738736445
23745.00,1738736445
23745.35,1738736446
23744.25,1738736446
23745.20,1738736447
23745.95,1738736447
23746.15,1738736448
23746.75,1738736448
23746.70,1738736449
23747.10,1738736449
23746.45,1738736450
23746.85,1738736450
23747.00,1738736451
23747.10,1738736451
23747.00,1738736452
23747.20,1738736452
23747.50,1738736453
23747.45,1738736454
23747.05,1738736454
23745.95,1738736455
23746.00,1738736455
23747.40,1738736456
23747.55,1738736456
23747.25,1738736457
23746.70,1738736457
23747.70,1738736458
23748.00,1738736458
23747.05,1738736459
23746.35,1738736459
23746.70,1738736460
23746.95,1738736461
23747.45,1738736461
23746.90,1738736462
23747.40,1738736462
23746.60,1738736463
23746.65,1738736463
23749.95,1738736464
23749.65,1738736464
23748.70,1738736465
23748.75,1738736465
23748.95,1738736466
23748.55,1738736466
23749.40,1738736467
23749.05,1738736467
23749.70,1738736468
23749.60,1738736468
23749.95,1738736469
23749.75,1738736469
23749.95,1738736470
23749.40,1738736470
23749.25,1738736471
23749.50,1738736471
23749.25,1738736472
23749.05,1738736472
23749.25,1738736473
23749.35,1738736473
23748.85,1738736474
23749.30,1738736474
23747.75,1738736475
23747.50,1738736475
23748.20,1738736476
23748.10,1738736477
23748.05,1738736477
23748.30,1738736478
23748.50,1738736478
23748.00,1738736479
23748.25,1738736479
23747.95,1738736480
23747.80,1738736480
23747.60,1738736481
23748.00,1738736481
23748.15,1738736482
23748.20,1738736483
23747.45,1738736483
23747.50,1738736484
23747.35,1738736484
23746.95,1738736485
23746.85,1738736485
23746.80,1738736486
23746.50,1738736486
23746.55,1738736487
23746.70,1738736487
23747.55,1738736488
23747.15,1738736489
23747.60,1738736489
23747.05,1738736490
23747.45,1738736490
23746.90,1738736491
23745.90,1738736491
23746.45,1738736492
23746.80,1738736492
23746.15,1738736493
23746.40,1738736493
23746.65,1738736494
23746.80,1738736494
23745.10,1738736495
23745.30,1738736495
23745.95,1738736496
23746.55,1738736496
23746.20,1738736497
23746.30,1738736498
23746.00,1738736498
23745.65,1738736499
23746.15,1738736499
23746.45,1738736500
23746.25,1738736500
23746.40,1738736501
23746.55,1738736501
23745.50,1738736502
23745.15,1738736502
23744.75,1738736503
23745.20,1738736503
23745.30,1738736504
23745.10,1738736504
23743.45,1738736505
23743.70,1738736505
23744.00,1738736506
23744.25,1738736506
23743.90,1738736507
23744.55,1738736507
23744.65,1738736508
23744.55,1738736509
23745.00,1738736509
23744.65,1738736510
23745.35,1738736510
23744.80,1738736511
23744.65,1738736511
23745.00,1738736512
23744.55,1738736512
23744.30,1738736513
23744.20,1738736513
23744.65,1738736514
23744.75,1738736514
23743.60,1738736515
23744.35,1738736515
23745.20,1738736516
23745.05,1738736516
23742.65,1738736517
23742.75,1738736517
23743.95,1738736518
23744.25,1738736518
23743.90,1738736519
23744.55,1738736519
23744.40,1738736520
23743.70,1738736520
23743.60,1738736521
23743.00,1738736521
23742.55,1738736522
23742.30,1738736522
23741.65,1738736523
23741.00,1738736523
23741.15,1738736524
23740.90,1738736524
23741.80,1738736525
23741.45,1738736526
23740.70,1738736526
23741.55,1738736527
23741.90,1738736527
23741.00,1738736528
23740.00,1738736528
23739.95,1738736529
23739.90,1738736529
23741.20,1738736530
23740.75,1738736530
23740.35,1738736531
23739.60,1738736531
23739.20,1738736532
23739.30,1738736532
23738.50,1738736533
23739.10,1738736533
23738.35,1738736534
23738.95,1738736534
23740.15,1738736535
23739.95,1738736535
23739.55,1738736536
23739.40,1738736536
23739.60,1738736537
23739.50,1738736537
23739.90,1738736538
23740.25,1738736538
23739.90,1738736539
23739.50,1738736539
23740.95,1738736540
23739.95,1738736540
23740.15,1738736541
23740.60,1738736541
23741.05,1738736542
23740.45,1738736542
23740.35,1738736543
23740.65,1738736544
23740.90,1738736545
23740.80,1738736545
23740.70,1738736546
23740.50,1738736546
23741.15,1738736547
23740.80,1738736547
23740.25,1738736548
23740.65,1738736548
23740.50,1738736549
23741.60,1738736549
23741.80,1738736550
23741.00,1738736550
23740.80,1738736551
23740.35,1738736551
23739.45,1738736552
23739.25,1738736552
23739.55,1738736553
23739.75,1738736553
23739.35,1738736554
23739.85,1738736554
23740.25,1738736555
23740.10,1738736555
23740.90,1738736556
23740.15,1738736556
23739.85,1738736557
23739.75,1738736557
23740.40,1738736558
23739.90,1738736558
23739.40,1738736559
23739.55,1738736559
23739.85,1738736560
23739.80,1738736560
23738.85,1738736561
23739.40,1738736561
23739.20,1738736562
23739.05,1738736562
23740.00,1738736563
23739.45,1738736564
23739.15,1738736564
23739.80,1738736565
23739.15,1738736565
23739.30,1738736566
23739.55,1738736566
23740.15,1738736567
23740.35,1738736567
23740.55,1738736568
23739.75,1738736569
23739.95,1738736569
23740.70,1738736570
23740.50,1738736570
23740.05,1738736571
23739.60,1738736571
23739.85,1738736572
23739.90,1738736572
23739.80,1738736573
23740.40,1738736573
23740.05,1738736574
23740.25,1738736574
23740.30,1738736575
23739.40,1738736575
23739.55,1738736576
23739.80,1738736576
23739.25,1738736577
23739.45,1738736578
23739.90,1738736578
23740.35,1738736579
23740.75,1738736580
23740.90,1738736580
23740.75,1738736581
23740.90,1738736581
23740.25,1738736582
23740.55,1738736582
23740.45,1738736583
23740.20,1738736583
23740.15,1738736584
23740.30,1738736584
23740.70,1738736585
23740.85,1738736585
23741.50,1738736586
23741.70,1738736586
23741.10,1738736587
23741.80,1738736587
23741.60,1738736588
23741.15,1738736589
23741.70,1738736589
23742.10,1738736590
23741.95,1738736590
23741.45,1738736591
23741.25,1738736591
23741.40,1738736592
23741.60,1738736592
23740.75,1738736593
23741.15,1738736593
23740.85,1738736594
23741.00,1738736594
23742.05,1738736595
23741.65,1738736595
23741.75,1738736596
23741.30,1738736596
23741.10,1738736597
23741.15,1738736598
23740.85,1738736598
23740.80,1738736599
23741.85,1738736599
23742.20,1738736600
23741.35,1738736601
23741.25,1738736601
23741.35,1738736602
23741.00,1738736602
23741.30,1738736603
23741.80,1738736603
23741.60,1738736604
23740.95,1738736604
23741.10,1738736605
23741.05,1738736605
23741.10,1738736606
23740.25,1738736606
23740.55,1738736607
23740.95,1738736607
23741.90,1738736608
23741.35,1738736608
23741.65,1738736609
23741.10,1738736609
23742.55,1738736610
23742.80,1738736610
23743.20,1738736611
23742.50,1738736611
23742.80,1738736612
23743.00,1738736612
23743.15,1738736613
23743.00,1738736614
23743.80,1738736614
23743.10,1738736615
23743.40,1738736615
23742.70,1738736616
23743.30,1738736616
23743.70,1738736617
23743.80,1738736617
23743.75,1738736618
23743.95,1738736618
23744.10,1738736619
23742.20,1738736619
23743.00,1738736620
23742.70,1738736620
23743.05,1738736621
23742.50,1738736621
23742.70,1738736622
23742.60,1738736622
23742.40,1738736623
23743.50,1738736623
23743.10,1738736624
23743.65,1738736624
23743.50,1738736625
23743.35,1738736625
23743.40,1738736626
23743.90,1738736626
23743.50,1738736627
23743.10,1738736627
23744.00,1738736628
23744.50,1738736628
23744.45,1738736629
23743.80,1738736629
23744.55,1738736630
23744.35,1738736630
23743.55,1738736631
23742.20,1738736631
23742.25,1738736632
23742.55,1738736632
23742.85,1738736633
23742.70,1738736633
23742.45,1738736634
23743.05,1738736634
23742.10,1738736635
23742.40,1738736635
23742.10,1738736636
23742.50,1738736636
23742.85,1738736637
23742.60,1738736637
23742.15,1738736638
23742.35,1738736638
23742.80,1738736639
23743.20,1738736639
23743.90,1738736640
23743.55,1738736640
23744.00,1738736641
23743.20,1738736641
23742.95,1738736642
23742.15,1738736642
23741.90,1738736643
23742.55,1738736643
23742.30,1738736644
23742.05,1738736644
23742.80,1738736645
23742.70,1738736645
23742.50,1738736646
23742.55,1738736646
23742.40,1738736647
23742.95,1738736647
23743.00,1738736648
23743.30,1738736648
23743.75,1738736649
23743.35,1738736649
23744.00,1738736650
23743.85,1738736651
23743.65,1738736651
23742.65,1738736652
23742.30,1738736653
23743.90,1738736653
23743.70,1738736654
23743.55,1738736654
23744.55,1738736655
23744.60,1738736655
23744.40,1738736656
23744.45,1738736656
23744.10,1738736657
23744.55,1738736657
23744.75,1738736658
23745.10,1738736658
23745.60,1738736659
23746.15,1738736660
23746.25,1738736661
23746.40,1738736661
23745.80,1738736662
23745.70,1738736662
23745.95,1738736663
23746.10,1738736663
23747.05,1738736664
23746.80,1738736664
23746.50,1738736665
23745.90,1738736666
23745.60,1738736667
23745.65,1738736667
23745.95,1738736668
23746.40,1738736668
23746.45,1738736669
23746.40,1738736669
23746.90,1738736670
23746.45,1738736670
23747.15,1738736671
23746.30,1738736671
23745.60,1738736672
23747.05,1738736672
23747.25,1738736673
23747.40,1738736673
23747.80,1738736674
23747.15,1738736674
23748.05,1738736675
23747.50,1738736675
23747.25,1738736676
23747.45,1738736676
23746.85,1738736677
23747.05,1738736677
23746.80,1738736678
23746.05,1738736678
23745.70,1738736679
23746.30,1738736680
23745.95,1738736680
23745.50,1738736681
23745.00,1738736681
23745.05,1738736682
23744.55,1738736682
23744.00,1738736684
23743.70,1738736684
23743.50,1738736685
23743.70,1738736685
23743.95,1738736686
23744.00,1738736686
23744.20,1738736687
23744.75,1738736688
23744.10,1738736688
23744.25,1738736689
23744.55,1738736689
23744.60,1738736690
23744.35,1738736690
23744.15,1738736691
23744.00,1738736691
23743.90,1738736692
23743.80,1738736692
23744.05,1738736693
23744.20,1738736693
23743.90,1738736694
23743.00,1738736694
23743.05,1738736695
23743.15,1738736695
23742.85,1738736696
23743.35,1738736696
23743.15,1738736697
23743.40,1738736697
23743.15,1738736698
23743.60,1738736698
23743.65,1738736699
23743.25,1738736699
23744.70,1738736700
23744.35,1738736700
23745.25,1738736701
23744.70,1738736701
23744.15,1738736702
23744.25,1738736702
23743.50,1738736703
23746.55,1738736703
23746.25,1738736704
23745.85,1738736704
23745.20,1738736705
23745.90,1738736705
23745.60,1738736706
23746.20,1738736706
23746.25,1738736707
23746.10,1738736707
23746.20,1738736708
23746.10,1738736708
23746.40,1738736709
23746.55,1738736709
23747.25,1738736710
23747.15,1738736710
23746.10,1738736711
23745.80,1738736712
23746.70,1738736712
23746.55,1738736713
23746.85,1738736713
23746.70,1738736714
23746.95,1738736714
23747.35,1738736715
23747.50,1738736715
23747.45,1738736716
23747.30,1738736716
23747.80,1738736717
23747.85,1738736718
23748.70,1738736718
23748.45,1738736719
23748.25,1738736719
23748.40,1738736720
23748.25,1738736720
23748.05,1738736721
23747.60,1738736721
23747.90,1738736722
23747.60,1738736722
23748.05,1738736723
23748.15,1738736723
23748.65,1738736724
23748.15,1738736724
23748.30,1738736725
23747.95,1738736725
23747.80,1738736726
23747.70,1738736726
23747.55,1738736727
23747.50,1738736727
23747.20,1738736728
23747.80,1738736728
23748.05,1738736729
23748.35,1738736729
23748.25,1738736730
23747.90,1738736730
23748.15,1738736731
23747.45,1738736731
23747.15,1738736732
23746.15,1738736733
23746.25,1738736733
23746.40,1738736734
23745.90,1738736734
23744.90,1738736735
23745.25,1738736735
23744.65,1738736736
23744.85,1738736736
23744.45,1738736737
23744.55,1738736737
23744.70,1738736738
23744.35,1738736738
23743.85,1738736739
23744.00,1738736739
23744.40,1738736740
23744.45,1738736740
23743.60,1738736741
23744.00,1738736741
23743.60,1738736742
23743.40,1738736742
23742.80,1738736743
23743.00,1738736743
23742.90,1738736744
23743.25,1738736744
23743.70,1738736745
23743.90,1738736745
23743.70,1738736746
23743.05,1738736746
23743.35,1738736747
23743.10,1738736747
23742.80,1738736748
23742.95,1738736748
23742.90,1738736749
23742.30,1738736750
23741.95,1738736750
23742.00,1738736751
23741.95,1738736752
23741.90,1738736752
23741.85,1738736753
23742.05,1738736754
23742.60,1738736754
23742.95,1738736755
23743.20,1738736755
23743.10,1738736756
23742.80,1738736757
23742.75,1738736757
23742.90,1738736758
23743.15,1738736759
23745.50,1738736759
23745.35,1738736760
23746.25,1738736760
23746.65,1738736761
23745.55,1738736761
23745.30,1738736762
23745.15,1738736762
23744.70,1738736763
23744.90,1738736763
23744.75,1738736764
23744.70,1738736764
23744.85,1738736766
23744.90,1738736767
23744.50,1738736767
23744.35,1738736768
23744.40,1738736769
23744.10,1738736769
23745.00,1738736770
23745.65,1738736770
23745.15,1738736771
23744.90,1738736771
23744.80,1738736772
23744.30,1738736772
23743.80,1738736773
23744.40,1738736773
23745.10,1738736774
23744.65,1738736774
23745.15,1738736775
23745.05,1738736775
23745.25,1738736776
23746.30,1738736776
23745.65,1738736777
23746.10,1738736777
23746.55,1738736778
23746.45,1738736779
23746.15,1738736779
23746.45,1738736780
23746.25,1738736780
23745.45,1738736781
23746.15,1738736781
23745.80,1738736782
23745.10,1738736782
23745.25,1738736783
